Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2012,3,19,12,30,0.244,202.645,4.818,280.304,100575.24,1.242
2012,3,19,12,35,0.277,200.827,5.008,280.393,100568.832,1.241
2012,3,19,12,40,0.349,200.838,5.319,280.439,100565.168,1.241
2012,3,19,12,45,0.449,203.903,5.749,280.396,100566.088,1.241
2012,3,19,12,50,0.469,207.309,5.835,280.191,100562.424,1.242
2012,3,19,12,55,0.329,207.073,5.231,280.033,100557.84,1.243
2012,3,19,13,0,0.204,202.777,4.577,280.005,100550.52,1.243
2012,3,19,13,5,0.126,196.416,4.104,280.082,100540.456,1.242
2012,3,19,13,10,0.097,192.301,3.891,280.17,100527.632,1.241
2012,3,19,13,15,0.096,193.031,3.885,280.28,100522.144,1.241
2012,3,19,13,20,0.103,196.778,3.958,280.374,100517.56,1.24
2012,3,19,13,25,0.147,202.48,4.235,280.46,100516.648,1.24
2012,3,19,13,30,0.224,209.198,4.699,280.524,100515.728,1.24
2012,3,19,13,35,0.392,214.861,5.505,280.506,100513.896,1.24
2012,3,19,13,40,0.781,213.642,6.887,280.442,100514.816,1.241
2012,3,19,13,45,0.67,206.358,6.521,280.188,100508.408,1.242
2012,3,19,13,50,0.347,196.519,5.31,280.14,100499.248,1.241
2012,3,19,13,55,0.342,191.438,5.288,280.313,100497.416,1.241
2012,3,19,14,0,0.332,190.064,5.249,280.445,100492.832,1.24
2012,3,19,14,5,0.346,190.015,5.307,280.579,100492.832,1.24
2012,3,19,14,10,0.354,188.499,5.343,280.689,100488.264,1.239
2012,3,19,14,15,0.364,188.174,5.386,280.78,100477.272,1.238
2012,3,19,14,20,0.394,189.866,5.517,280.808,100465.376,1.238
2012,3,19,14,25,0.476,190.146,5.868,280.826,100456.216,1.238
2012,3,19,14,30,0.634,187.432,6.411,280.832,100453.472,1.238
2012,3,19,14,35,0.812,181.972,6.988,280.78,100449.808,1.238
2012,3,19,14,40,0.809,173.381,6.979,280.692,100442.488,1.239
2012,3,19,14,45,0.635,165.3,6.415,280.68,100433.328,1.238
2012,3,19,14,50,0.468,164.119,5.835,280.744,100429.664,1.238
2012,3,19,14,55,0.388,166.673,5.493,280.854,100420.504,1.237
2012,3,19,15,0,0.36,168.117,5.371,280.964,100411.352,1.237
2012,3,19,15,5,0.359,169.09,5.371,281.058,100404.944,1.236
2012,3,19,15,10,0.395,171.946,5.526,281.183,100399.456,1.235
2012,3,19,15,15,0.448,175.818,5.755,281.324,100394.872,1.235
2012,3,19,15,20,0.483,179.664,5.905,281.452,100386.632,1.234
2012,3,19,15,25,0.552,183.844,6.152,281.623,100382.976,1.233
2012,3,19,15,30,0.666,187.64,6.527,281.797,100377.48,1.232
2012,3,19,15,35,0.706,191.068,6.659,281.891,100370.16,1.232
2012,3,19,15,40,0.671,194.699,6.546,281.968,100371.984,1.231
2012,3,19,15,45,0.662,197.226,6.515,281.992,100367.408,1.231
2012,3,19,15,50,0.685,196.117,6.592,281.928,100366.496,1.231
2012,3,19,15,55,0.676,189.949,6.561,281.907,100366.496,1.231
2012,3,19,16,0,0.62,181.595,6.378,281.861,100355.504,1.231
2012,3,19,16,5,0.587,179.666,6.268,281.733,100350.016,1.232
2012,3,19,16,10,0.618,186.186,6.369,281.699,100345.44,1.232
2012,3,19,16,15,0.655,195.425,6.491,281.702,100348.176,1.232
2012,3,19,16,20,0.878,203.368,7.171,281.452,100350.928,1.233
2012,3,19,16,25,1.226,204.621,8.072,280.985,100358.248,1.235
2012,3,19,16,30,1.397,203.736,8.514,280.494,100370.16,1.238
2012,3,19,16,35,1.277,205.466,8.197,280.222,100369.24,1.238
2012,3,19,16,40,1.211,206.653,8.026,280.213,100371.984,1.238
2012,3,19,16,45,1.117,203.253,7.782,280.225,100371.984,1.238
2012,3,19,16,50,1.108,197.732,7.757,280.295,100368.32,1.238
2012,3,19,16,55,1.16,196.068,7.895,280.429,100365.576,1.237
2012,3,19,17,0,0.988,200.407,7.449,280.463,100368.32,1.237
2012,3,19,17,5,0.886,208.499,7.184,280.359,100363.744,1.237
2012,3,19,17,10,1.001,213.976,7.48,280.249,100362.832,1.238
2012,3,19,17,15,1.186,214.981,7.959,280.103,100362.832,1.238
2012,3,19,17,20,1.216,214.08,8.038,279.959,100356.424,1.239
2012,3,19,17,25,1.224,212.185,8.06,279.892,100350.016,1.239
2012,3,19,17,30,1.242,210.312,8.105,279.898,100340.856,1.238
2012,3,19,17,35,1.187,209.329,7.962,279.895,100330.792,1.238
2012,3,19,17,40,1.08,207.884,7.684,279.898,100321.632,1.238
2012,3,19,17,45,0.959,205.758,7.37,279.892,100314.304,1.238
2012,3,19,17,50,0.841,204.198,7.065,279.847,100307.896,1.238
2012,3,19,17,55,0.741,203.143,6.762,279.819,100299.656,1.238
2012,3,19,18,0,0.626,201.858,6.384,279.792,100293.248,1.238
2012,3,19,18,5,0.511,200.193,6.009,279.761,100282.264,1.238
2012,3,19,18,10,0.44,198.43,5.716,279.737,100271.272,1.238
2012,3,19,18,15,0.378,196.491,5.45,279.721,100257.536,1.238
2012,3,19,18,20,0.325,193.349,5.221,279.7,100248.392,1.237
2012,3,19,18,25,0.277,189.339,5.014,279.7,100241.976,1.237
2012,3,19,18,30,0.232,185.422,4.751,279.697,100234.656,1.237
2012,3,19,18,35,0.194,183.005,4.526,279.694,100221.832,1.237
2012,3,19,18,40,0.178,181.763,4.428,279.688,100213.592,1.237
2012,3,19,18,45,0.171,181.06,4.385,279.676,100209.936,1.237
2012,3,19,18,50,0.171,179.714,4.385,279.691,100205.36,1.237
2012,3,19,18,55,0.156,175.963,4.294,279.676,100189.792,1.237
2012,3,19,19,0,0.184,172.035,4.464,279.67,100170.56,1.236
2012,3,19,19,5,0.223,171.936,4.699,279.685,100170.56,1.236
2012,3,19,19,10,0.241,176.225,4.812,279.688,100166.904,1.236
2012,3,19,19,15,0.31,180.06,5.16,279.712,100158.664,1.235
2012,3,19,19,20,0.412,181.126,5.6,279.749,100152.256,1.235
2012,3,19,19,25,0.492,181.417,5.941,279.798,100144.928,1.235
2012,3,19,19,30,0.604,181.17,6.32,279.877,100140.352,1.235
2012,3,19,19,35,0.803,178.033,6.97,279.953,100136.688,1.234
2012,3,19,19,40,0.928,174.814,7.299,279.975,100133.032,1.234
2012,3,19,19,45,0.898,174.627,7.22,279.923,100122.04,1.234
2012,3,19,19,50,0.839,176.231,7.067,279.862,100111.968,1.234
2012,3,19,19,55,0.844,177.456,7.08,279.816,100095.496,1.234
2012,3,19,20,0,0.804,177.901,6.973,279.801,100086.336,1.234
2012,3,19,20,5,0.801,178.225,6.964,279.798,100079.008,1.234
2012,3,19,20,10,0.912,178.616,7.257,279.795,100071.688,1.234
2012,3,19,20,15,0.962,177.182,7.388,279.792,100061.616,1.234
2012,3,19,20,20,0.946,174.957,7.345,279.783,100047.88,1.234
2012,3,19,20,25,0.93,173.457,7.306,279.77,100041.472,1.233
2012,3,19,20,30,0.963,173.402,7.391,279.743,100035.976,1.233
2012,3,19,20,35,1.019,172.655,7.538,279.715,100033.232,1.233
2012,3,19,20,40,1.054,169.64,7.626,279.673,100024.08,1.233
2012,3,19,20,45,1.01,165.685,7.513,279.606,100020.416,1.234
2012,3,19,20,50,1.045,163.817,7.602,279.526,100018.576,1.234
2012,3,19,20,55,1.197,164.679,7.998,279.474,100014.92,1.234
2012,3,19,21,0,1.311,165.344,8.298,279.483,100007.592,1.233
2012,3,19,21,5,1.403,165.508,8.542,279.514,100001.184,1.233
2012,3,19,21,10,1.413,163.894,8.566,279.499,99990.2,1.233
2012,3,19,21,15,1.354,162.367,8.41,279.462,99976.472,1.233
2012,3,19,21,20,1.329,161.433,8.346,279.441,99968.224,1.233
2012,3,19,21,25,1.297,161.086,8.261,279.432,99961.824,1.234
2012,3,19,21,30,1.279,160.68,8.215,279.425,99949.912,1.234
2012,3,19,21,35,1.303,160.444,8.276,279.416,99935.264,1.234
2012,3,19,21,40,1.351,161.603,8.404,279.407,99919.704,1.234
2012,3,19,21,45,1.495,163.47,8.783,279.386,99903.224,1.234
2012,3,19,21,50,1.598,166.156,9.085,279.361,99899.56,1.234
2012,3,19,21,55,1.704,169.765,9.482,279.328,99889.496,1.233
2012,3,19,22,0,1.837,174.308,9.994,279.316,99883.08,1.233
2012,3,19,22,5,1.932,176.198,10.763,279.358,99868.432,1.233
2012,3,19,22,10,1.961,177.219,11.029,279.404,99859.272,1.232
2012,3,19,22,15,1.966,176.703,11.166,279.419,99860.192,1.233
2012,3,19,22,20,1.966,174.528,11.145,279.422,99840.968,1.232
2012,3,19,22,25,1.969,174.715,11.23,279.425,99828.152,1.232
2012,3,19,22,30,1.984,176.011,11.584,279.432,99821.744,1.232
2012,3,19,22,35,2.0,176.203,12.002,279.438,99820.832,1.232
2012,3,19,22,40,2.0,175.566,12.335,279.447,99812.584,1.232
2012,3,19,22,45,2.0,175.555,12.604,279.453,99799.768,1.232
2012,3,19,22,50,2.0,176.374,12.851,279.444,99798.848,1.232
2012,3,19,22,55,2.0,174.611,12.933,279.438,99786.032,1.232
2012,3,19,23,0,2.0,173.254,13.144,279.456,99769.552,1.231
2012,3,19,23,5,2.0,173.122,13.37,279.477,99764.976,1.231
2012,3,19,23,10,2.0,173.254,13.626,279.499,99768.632,1.231
2012,3,19,23,15,2.0,172.732,13.95,279.496,99753.984,1.231
2012,3,19,23,20,2.0,171.183,13.8,279.505,99744.832,1.231
2012,3,19,23,25,2.0,169.541,13.361,279.502,99728.352,1.231
2012,3,19,23,30,2.0,169.046,13.004,279.496,99716.448,1.231
2012,3,19,23,35,2.0,169.607,12.891,279.499,99720.112,1.23
2012,3,19,23,40,2.0,169.14,12.872,279.49,99704.544,1.23
2012,3,19,23,45,2.0,167.541,12.549,279.474,99695.392,1.23
2012,3,19,23,50,2.0,165.762,12.052,279.459,99685.32,1.23
2012,3,19,23,55,1.985,164.559,11.621,279.438,99673.416,1.23
2012,3,20,0,0,1.962,163.356,11.054,279.422,99654.184,1.23
2012,3,20,0,5,1.919,162.422,10.66,279.419,99650.52,1.23
2012,3,20,0,10,1.896,161.433,10.474,279.419,99634.048,1.23
2012,3,20,0,15,1.88,160.856,10.349,279.438,99621.224,1.229
2012,3,20,0,20,1.906,161.373,10.556,279.447,99618.48,1.229
2012,3,20,0,25,1.947,160.9,10.892,279.45,99611.16,1.229
2012,3,20,0,30,1.969,160.318,11.227,279.483,99597.424,1.229
2012,3,20,0,35,1.966,159.329,11.173,279.511,99589.176,1.229
2012,3,20,0,40,1.913,157.989,10.62,279.548,99573.616,1.228
2012,3,20,0,45,1.853,157.758,10.138,279.578,99569.952,1.228
2012,3,20,0,50,1.755,157.736,9.689,279.596,99570.864,1.228
2012,3,20,0,55,1.676,157.906,9.393,279.621,99559.88,1.228
2012,3,20,1,0,1.633,157.714,9.232,279.645,99555.304,1.228
2012,3,20,1,5,1.578,157.439,9.024,279.673,99551.648,1.227
2012,3,20,1,10,1.501,158.104,8.813,279.664,99549.816,1.227
2012,3,20,1,15,1.449,160.549,8.676,279.636,99543.408,1.227
2012,3,20,1,20,1.449,163.279,8.676,279.618,99541.576,1.227
2012,3,20,1,25,1.484,165.536,8.771,279.624,99527.84,1.227
2012,3,20,1,30,1.54,167.811,8.917,279.667,99526.016,1.226
2012,3,20,1,35,1.645,172.023,9.283,279.786,99518.688,1.225
2012,3,20,1,40,1.756,175.66,9.701,279.96,99512.28,1.224
2012,3,20,1,45,1.853,178.115,10.147,280.06,99509.528,1.224
2012,3,20,1,50,1.914,179.401,10.638,280.164,99506.792,1.223
2012,3,20,1,55,1.964,180.252,11.127,280.274,99506.792,1.223
2012,3,20,2,0,1.981,181.356,11.557,280.335,99506.792,1.223
2012,3,20,2,5,1.999,182.801,11.996,280.371,99500.384,1.223
2012,3,20,2,10,2.0,183.647,12.414,280.405,99488.48,1.223
2012,3,20,2,15,2.0,184.152,12.665,280.457,99480.24,1.222
2012,3,20,2,20,2.0,185.718,12.89,280.472,99469.248,1.222
2012,3,20,2,25,2.0,187.009,12.988,280.472,99461.016,1.222
2012,3,20,2,30,2.0,188.108,13.067,280.46,99454.6,1.222
2012,3,20,2,35,2.0,190.266,13.412,280.454,99443.616,1.222
2012,3,20,2,40,2.0,192.321,13.614,280.484,99442.704,1.222
2012,3,20,2,45,2.0,193.716,14.053,280.469,99422.56,1.222
2012,3,20,2,50,2.0,195.375,14.587,280.396,99409.744,1.222
2012,3,20,2,55,2.0,197.199,15.271,280.356,99404.248,1.222
2012,3,20,3,0,2.0,198.342,15.426,280.42,99393.264,1.222
2012,3,20,3,5,2.0,201.506,15.82,280.368,99391.44,1.222
2012,3,20,3,10,2.0,204.208,15.552,280.283,99396.008,1.222
2012,3,20,3,15,2.0,205.466,15.713,280.274,99401.504,1.222
2012,3,20,3,20,2.0,206.021,16.086,280.286,99397.84,1.222
2012,3,20,3,25,2.0,206.312,15.53,280.225,99377.704,1.222
2012,3,20,3,30,2.0,208.383,16.702,280.335,99384.112,1.222
2012,3,20,3,35,2.0,208.35,17.117,280.32,99374.952,1.222
2012,3,20,3,40,2.0,208.433,16.495,280.298,99382.272,1.222
2012,3,20,3,45,2.0,210.279,16.537,280.231,99394.176,1.222
2012,3,20,3,50,2.0,211.41,16.0,280.173,99399.672,1.223
2012,3,20,3,55,2.0,212.091,15.302,280.14,99408.832,1.223
2012,3,20,4,0,2.0,211.147,14.648,280.133,99406.08,1.223
2012,3,20,4,5,2.0,210.855,14.798,280.201,99402.424,1.222
2012,3,20,4,10,2.0,211.68,15.109,280.323,99408.832,1.222
2012,3,20,4,15,2.0,213.443,14.548,280.371,99431.72,1.222
2012,3,20,4,20,2.0,213.635,14.404,280.353,99443.616,1.222
2012,3,20,4,25,2.0,214.074,14.227,280.332,99448.192,1.222
2012,3,20,4,30,2.0,216.64,14.011,280.335,99441.792,1.222
2012,3,20,4,35,2.0,218.991,14.331,280.362,99440.872,1.222
2012,3,20,4,40,2.0,219.985,14.133,280.362,99450.944,1.222
2012,3,20,4,45,2.0,219.579,13.315,280.301,99475.664,1.223
2012,3,20,4,50,2.0,216.844,12.799,280.243,99503.136,1.223
2012,3,20,4,55,2.0,216.937,12.866,280.179,99512.288,1.224
2012,3,20,5,0,2.0,220.282,13.296,280.121,99521.448,1.224
2012,3,20,5,5,2.0,224.825,13.76,280.188,99516.864,1.224
2012,3,20,5,10,2.0,223.721,13.55,280.149,99519.608,1.225
2012,3,20,5,15,2.0,221.353,13.504,280.124,99519.608,1.225
2012,3,20,5,20,2.0,219.98,13.394,280.042,99512.288,1.225
2012,3,20,5,25,2.0,221.045,14.072,280.017,99524.184,1.225
2012,3,20,5,30,2.0,222.325,14.191,280.036,99526.936,1.225
2012,3,20,5,35,2.0,222.359,13.837,279.969,99531.512,1.225
2012,3,20,5,40,2.0,223.216,13.562,279.898,99544.336,1.226
2012,3,20,5,45,2.0,222.744,13.159,279.837,99550.744,1.226
2012,3,20,5,50,2.0,218.684,12.421,279.795,99554.408,1.227
2012,3,20,5,55,1.997,215.158,11.938,279.767,99553.496,1.227
2012,3,20,6,0,1.977,214.18,11.435,279.755,99549.832,1.227
2012,3,20,6,5,1.969,212.241,11.249,279.743,99559.896,1.227
2012,3,20,6,10,1.972,212.883,11.325,279.721,99568.144,1.227
2012,3,20,6,15,1.982,214.157,11.554,279.688,99581.872,1.227
2012,3,20,6,20,1.999,215.25,11.981,279.639,99598.352,1.228
2012,3,20,6,25,2.0,216.398,12.649,279.605,99613.912,1.228
2012,3,20,6,30,2.0,218.046,12.753,279.578,99623.984,1.228
2012,3,20,6,35,2.0,220.799,12.476,279.572,99636.808,1.228
2012,3,20,6,40,2.0,224.952,12.567,279.535,99656.944,1.229
2012,3,20,6,45,2.0,225.353,12.475,279.486,99671.592,1.229
2012,3,20,6,50,2.0,225.512,13.363,279.49,99678.92,1.23
2012,3,20,6,55,2.0,229.493,14.987,279.465,99698.152,1.23
2012,3,20,7,0,2.0,233.103,16.147,279.48,99710.968,1.23
2012,3,20,7,5,2.0,233.268,15.53,279.56,99710.968,1.23
2012,3,20,7,10,2.0,235.949,14.774,279.508,99755.832,1.231
2012,3,20,7,15,2.0,237.36,13.483,279.349,99793.368,1.232
2012,3,20,7,20,1.981,230.131,11.515,279.288,99786.952,1.232
2012,3,20,7,25,1.856,222.754,10.15,279.27,99791.528,1.233
2012,3,20,7,30,1.727,216.223,9.57,279.251,99793.368,1.233
2012,3,20,7,35,1.748,215.931,9.65,279.392,99787.872,1.233
2012,3,20,7,40,1.787,218.59,9.799,279.435,99799.784,1.232
2012,3,20,7,45,1.851,222.534,10.107,279.499,99816.256,1.232
2012,3,20,7,50,1.88,226.292,10.339,279.654,99819.92,1.232
2012,3,20,7,55,1.884,229.099,10.376,279.712,99831.824,1.232
2012,3,20,8,0,1.905,233.554,10.541,279.749,99841.888,1.232
2012,3,20,8,5,1.837,231.104,9.991,279.691,99862.032,1.232
2012,3,20,8,10,1.69,228.027,9.433,279.703,99871.184,1.233
2012,3,20,8,15,1.7,225.929,9.472,279.761,99877.6,1.232
2012,3,20,8,20,1.845,224.847,10.061,280.008,99897.744,1.232
2012,3,20,8,25,1.916,223.254,10.635,280.066,99894.992,1.232
2012,3,20,8,30,1.987,221.062,11.673,280.1,99896.824,1.232
2012,3,20,8,35,2.0,223.132,13.314,280.185,99895.904,1.232
2012,3,20,8,40,2.0,225.725,14.102,280.167,99888.584,1.232
2012,3,20,8,45,2.0,227.824,14.108,280.13,99897.744,1.232
2012,3,20,8,50,2.0,228.445,13.62,280.167,99910.552,1.232
2012,3,20,8,55,2.0,229.033,13.071,280.176,99920.632,1.233
2012,3,20,9,0,2.0,229.538,12.704,280.194,99927.952,1.233
2012,3,20,9,5,2.0,229.027,12.714,280.292,99959.992,1.233
2012,3,20,9,10,2.0,228.561,12.814,280.353,99973.728,1.233
2012,3,20,9,15,2.0,227.731,12.759,280.393,99967.32,1.233
2012,3,20,9,20,2.0,227.962,12.1,280.24,99968.232,1.233
2012,3,20,9,25,1.987,229.143,11.661,280.283,99987.464,1.233
2012,3,20,9,30,1.98,229.456,11.499,280.292,99998.448,1.233
2012,3,20,9,35,2.0,231.005,12.008,280.384,100012.176,1.232
2012,3,20,9,40,2.0,234.246,12.969,280.429,100019.504,1.232
2012,3,20,9,45,2.0,237.206,12.704,280.436,100023.168,1.232
2012,3,20,9,50,2.0,240.562,12.396,280.649,100028.656,1.233
2012,3,20,9,55,1.968,240.843,11.197,280.6,100031.408,1.233
2012,3,20,10,0,1.87,237.482,10.26,280.625,100039.648,1.233
2012,3,20,10,5,1.823,234.587,9.93,280.704,100045.144,1.233
2012,3,20,10,10,1.785,232.724,9.79,280.762,100048.8,1.233
2012,3,20,10,15,1.815,230.401,9.903,280.884,100048.8,1.232
2012,3,20,10,20,1.942,232.696,10.846,281.049,100068.024,1.232
2012,3,20,10,25,1.994,237.668,11.832,281.052,100078.096,1.232
2012,3,20,10,30,1.996,240.656,11.893,280.994,100086.336,1.232
2012,3,20,10,35,1.986,245.079,11.637,281.006,100097.32,1.232
2012,3,20,10,40,1.981,249.33,11.517,280.884,100106.48,1.233
2012,3,20,10,45,1.927,248.11,10.718,280.793,100100.072,1.233
2012,3,20,10,50,1.909,245.397,10.574,280.829,100094.576,1.233
2012,3,20,10,55,1.952,245.204,10.922,280.878,100099.16,1.233
2012,3,20,11,0,1.966,244.326,11.142,280.948,100108.312,1.233
2012,3,20,11,5,1.947,242.678,10.88,281.043,100122.04,1.233
2012,3,20,11,10,1.905,246.77,10.541,281.098,100122.96,1.232
2012,3,20,11,15,1.944,248.017,10.861,281.156,100138.52,1.232
2012,3,20,11,20,1.899,248.188,10.495,281.015,100119.296,1.232
2012,3,20,11,25,2.0,258.301,13.196,280.823,100123.872,1.233
2012,3,20,11,30,2.0,257.141,14.337,279.92,100147.68,1.238
2012,3,20,11,35,1.968,246.194,11.191,279.688,100141.264,1.237
2012,3,20,11,40,1.965,242.552,11.126,279.966,100134.856,1.236
2012,3,20,11,45,1.969,242.689,11.227,280.176,100149.504,1.235
2012,3,20,11,50,1.973,243.986,11.331,280.793,100165.992,1.234
2012,3,20,11,55,1.914,239.877,10.608,280.887,100159.584,1.234
2012,3,20,12,0,1.724,237.8,9.558,280.997,100159.576,1.233
2012,3,20,12,5,1.696,237.229,9.454,281.159,100167.824,1.233
2012,3,20,12,10,1.701,235.603,9.476,281.284,100162.328,1.232
2012,3,20,12,15,1.725,233.581,9.564,281.363,100172.4,1.232
2012,3,20,12,20,1.89,233.696,10.425,281.446,100177.896,1.232
2012,3,20,12,25,2.0,232.598,12.155,281.571,100173.32,1.232
2012,3,20,12,30,2.0,231.224,13.833,281.659,100170.568,1.231
2012,3,20,12,35,2.0,230.763,14.389,281.629,100159.584,1.232
2012,3,20,12,40,2.0,233.444,14.74,281.644,100182.472,1.232
2012,3,20,12,45,2.0,236.047,14.972,281.58,100210.848,1.232
2012,3,20,12,50,2.0,237.717,14.334,281.29,100211.776,1.233
2012,3,20,12,55,2.0,238.822,13.77,281.205,100206.272,1.233
2012,3,20,13,0,2.0,240.096,13.715,281.098,100215.432,1.234
2012,3,20,13,5,2.0,237.207,13.107,281.189,100227.336,1.234
2012,3,20,13,10,2.0,237.591,13.66,281.29,100243.816,1.234
2012,3,20,13,15,2.0,238.503,13.824,281.238,100269.448,1.234
2012,3,20,13,20,2.0,238.382,13.455,281.214,100290.504,1.235
2012,3,20,13,25,2.0,236.718,12.714,281.241,100285.016,1.234
2012,3,20,13,30,2.0,235.433,12.167,281.327,100269.456,1.234
2012,3,20,13,35,1.991,234.4,11.752,281.434,100252.056,1.233
2012,3,20,13,40,1.986,235.153,11.648,281.598,100242.896,1.232
2012,3,20,13,45,1.994,237.509,11.85,281.723,100241.072,1.232
2012,3,20,13,50,2.0,238.234,12.308,281.772,100243.816,1.231
2012,3,20,13,55,2.0,239.7,13.519,281.827,100248.392,1.231
2012,3,20,14,0,2.0,239.277,16.373,281.751,100250.216,1.232
2012,3,20,14,5,2.0,230.285,18.25,280.723,100267.616,1.237
2012,3,20,14,10,2.0,231.817,14.017,280.494,100250.224,1.236
2012,3,20,14,15,2.0,229.088,13.824,280.674,100253.88,1.236
2012,3,20,14,20,2.0,227.539,14.248,280.964,100247.488,1.235
2012,3,20,14,25,2.0,232.642,14.389,281.189,100265.8,1.234
2012,3,20,14,30,2.0,238.345,13.974,281.238,100285.936,1.234
2012,3,20,14,35,2.0,241.114,12.914,281.183,100287.768,1.234
2012,3,20,14,40,1.985,241.104,11.617,281.192,100292.344,1.234
2012,3,20,14,45,1.946,238.725,10.87,281.253,100306.992,1.234
2012,3,20,14,50,1.932,236.05,10.754,281.32,100315.232,1.234
2012,3,20,14,55,1.964,235.017,11.114,281.436,100312.488,1.233
2012,3,20,15,0,1.999,234.186,11.95,281.607,100309.744,1.232
2012,3,20,15,5,2.0,233.323,12.71,281.446,100315.232,1.232
2012,3,20,15,10,2.0,234.939,12.597,281.522,100306.08,1.231
2012,3,20,15,15,1.995,246.031,11.865,281.467,100303.328,1.232
2012,3,20,15,20,1.958,261.565,10.962,280.921,100318.888,1.236
2012,3,20,15,25,1.884,264.261,10.357,280.231,100331.712,1.237
2012,3,20,15,30,1.922,260.125,10.669,280.124,100321.64,1.236
2012,3,20,15,35,1.934,251.183,10.77,280.594,100338.12,1.235
2012,3,20,15,40,1.908,244.053,10.562,280.939,100340.864,1.234
2012,3,20,15,45,1.93,240.564,10.742,281.183,100352.776,1.234
2012,3,20,15,50,1.978,241.503,11.435,281.159,100377.496,1.234
2012,3,20,15,55,2.0,239.69,12.35,281.095,100382.072,1.235
2012,3,20,16,0,2.0,235.131,12.695,281.043,100375.656,1.235
2012,3,20,16,5,2.0,232.933,12.689,280.988,100384.816,1.235
2012,3,20,16,10,2.0,234.515,13.025,280.985,100413.192,1.236
2012,3,20,16,15,2.0,236.943,12.564,281.006,100417.776,1.235
2012,3,20,16,20,2.0,237.795,12.164,280.979,100405.872,1.235
2012,3,20,16,25,1.994,238.262,11.834,281.009,100411.368,1.235
2012,3,20,16,30,1.989,238.564,11.7,281.031,100408.616,1.235
2012,3,20,16,35,1.973,239.273,11.328,280.893,100394.888,1.235
2012,3,20,16,40,1.954,240.608,10.934,280.921,100380.24,1.234
2012,3,20,16,45,1.973,244.233,11.313,280.851,100403.128,1.235
2012,3,20,16,50,2.0,249.594,12.424,280.628,100427.84,1.236
2012,3,20,16,55,2.0,252.829,13.095,280.191,100447.992,1.238
2012,3,20,17,0,2.0,249.472,13.226,279.926,100470.872,1.239
2012,3,20,17,5,2.0,241.799,12.295,279.935,100475.456,1.239
2012,3,20,17,10,1.973,234.971,11.304,279.953,100455.312,1.24
2012,3,20,17,15,1.898,234.147,10.464,279.917,100457.144,1.24
2012,3,20,17,20,1.852,234.323,10.098,279.892,100469.048,1.24
2012,3,20,17,25,1.765,235.318,9.695,279.923,100469.96,1.24
2012,3,20,17,30,1.655,233.253,9.283,279.914,100468.136,1.24
2012,3,20,17,35,1.59,227.892,9.039,279.834,100482.776,1.24
2012,3,20,17,40,1.713,221.838,9.5,279.795,100483.688,1.24
2012,3,20,17,45,1.927,219.975,10.693,279.706,100481.856,1.241
2012,3,20,17,50,1.995,222.045,11.84,279.511,100489.184,1.241
2012,3,20,17,55,2.0,223.264,12.832,279.358,100498.344,1.242
2012,3,20,18,0,2.0,225.363,13.305,279.215,100512.984,1.243
2012,3,20,18,5,2.0,228.582,12.689,279.081,100524.888,1.243
2012,3,20,18,10,1.977,227.341,11.395,278.983,100520.312,1.244
2012,3,20,18,15,1.899,224.606,10.461,278.907,100527.632,1.244
2012,3,20,18,20,1.828,222.195,9.918,278.855,100551.44,1.244
2012,3,20,18,25,1.784,221.354,9.753,278.836,100567.92,1.245
2012,3,20,18,30,1.748,220.985,9.619,278.815,100568.832,1.245
2012,3,20,18,35,1.694,219.294,9.417,278.772,100573.416,1.245
2012,3,20,18,40,1.707,218.711,9.463,278.708,100572.496,1.246
2012,3,20,18,45,1.762,220.068,9.668,278.644,100567.008,1.246
2012,3,20,18,50,1.811,222.023,9.851,278.595,100566.096,1.246
2012,3,20,18,55,1.763,223.49,9.671,278.565,100577.08,1.246
2012,3,20,19,0,1.63,221.26,9.176,278.55,100580.744,1.246
2012,3,20,19,5,1.599,215.223,9.057,278.62,100577.08,1.246
2012,3,20,19,10,1.648,218.754,9.24,278.601,100577.992,1.246
2012,3,20,19,15,1.696,224.324,9.42,278.595,100580.744,1.246
2012,3,20,19,20,1.641,223.49,9.216,278.537,100575.24,1.246
2012,3,20,19,25,1.492,219.151,8.746,278.562,100582.568,1.246
2012,3,20,19,30,1.489,214.092,8.737,278.583,100598.136,1.246
2012,3,20,19,35,1.693,213.92,9.411,278.571,100610.952,1.246
2012,3,20,19,40,1.871,217.358,10.232,278.54,100611.872,1.246
2012,3,20,19,45,1.921,217.699,10.632,278.534,100609.128,1.246
2012,3,20,19,50,1.886,215.388,10.348,278.553,100604.544,1.246
2012,3,20,19,55,1.879,214.624,10.296,278.562,100607.296,1.246
2012,3,20,20,0,1.902,215.354,10.479,278.543,100619.192,1.246
2012,3,20,20,5,1.868,216.518,10.202,278.482,100632.928,1.247
2012,3,20,20,10,1.932,214.975,10.717,278.409,100654.896,1.247
2012,3,20,20,15,1.981,216.002,11.462,278.321,100667.72,1.248
2012,3,20,20,20,2.0,220.122,12.015,278.199,100673.216,1.248
2012,3,20,20,25,2.0,219.353,12.289,278.095,100677.8,1.249
2012,3,20,20,30,2.0,216.134,12.228,278.034,100681.464,1.249
2012,3,20,20,35,2.0,216.019,11.954,277.988,100680.536,1.249
