date,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2017/11/30 21:15,20.9,4.09,133.5,-1.38,829.0,48.0
2017/11/30 21:30,20.9,5.03,126.9,-0.99,829.0,45.0
2017/11/30 21:45,24.0,5.09,141.6,-0.96,829.0,45.0
2017/11/30 22:00,22.0,4.65,136.6,-1.19,829.0,46.0
2017/11/30 22:15,18.0,4.02,155.7,-0.81,829.0,44.0
2017/11/30 22:30,21.0,3.48,149.1,-0.52,829.0,44.0
2017/11/30 22:45,22.6,3.63,122.4,-0.3,829.0,44.0
2017/11/30 23:00,20.7,3.89,133.1,0.0,829.0,44.0
2017/11/30 23:15,17.4,3.28,125.3,0.03,829.0,45.0
2017/11/30 23:30,18.5,3.53,134.2,0.14,829.0,44.0
2017/11/30 23:45,18.8,3.44,137.9,0.4,829.0,42.0
2017/12/1 0:00,20.2,3.92,132.1,0.39,829.0,42.0
2017/12/1 0:15,20.2,3.59,136.1,0.28,829.8,42.0
2017/12/1 0:30,20.2,3.74,119.5,0.37,830.0,43.0
2017/12/1 0:45,15.4,3.63,108.7,0.15,830.0,44.0
2017/12/1 1:00,13.1,3.01,81.2,0.41,830.0,44.0
2017/12/1 1:15,12.0,3.08,56.4,0.49,830.0,43.0
2017/12/1 1:30,13.1,2.24,63.2,0.68,830.0,43.0
2017/12/1 1:45,15.6,1.85,52.9,1.01,830.3,42.0
2017/12/1 2:00,18.5,1.57,60.6,1.56,830.5,40.0
2017/12/1 2:15,21.8,2.1,101.0,1.58,830.0,41.0
2017/12/1 2:30,25.0,2.34,95.5,1.84,830.3,41.0
2017/12/1 2:45,25.0,2.02,120.6,2.48,831.0,39.0
2017/12/1 3:00,25.9,2.16,84.5,2.71,831.0,38.0
2017/12/1 3:15,24.7,1.92,93.1,3.16,831.0,36.0
2017/12/1 3:30,20.9,2.72,103.5,3.31,830.5,35.0
2017/12/1 3:45,16.1,2.39,87.7,3.42,830.0,34.0
2017/12/1 4:00,13.3,2.05,108.7,3.65,830.0,33.0
2017/12/1 4:15,12.7,2.29,85.6,3.59,830.0,34.0
2017/12/1 4:30,10.4,2.34,86.6,3.43,830.0,35.0
2017/12/1 4:45,9.1,2.22,100.3,3.29,830.0,36.0
2017/12/1 5:00,10.0,2.24,98.7,3.29,829.9,36.0
2017/12/1 5:15,12.9,2.2,102.3,3.4,829.4,37.0
2017/12/1 5:30,23.1,2.24,115.3,3.36,829.0,35.0
2017/12/1 5:45,35.0,3.09,111.4,3.54,829.0,34.0
2017/12/1 6:00,40.5,4.21,114.7,3.49,829.0,34.0
2017/12/1 6:15,39.8,4.92,128.3,3.47,829.0,36.0
2017/12/1 6:30,47.1,4.93,138.4,3.33,829.0,37.0
2017/12/1 6:45,51.4,4.53,129.7,3.47,829.0,37.0
2017/12/1 7:00,51.1,3.75,131.3,3.47,829.0,36.0
2017/12/1 7:15,53.4,3.3,142.9,3.28,829.0,37.0
2017/12/1 7:30,51.6,3.6,138.1,3.63,829.0,35.0
2017/12/1 7:45,48.6,4.07,133.6,4.06,829.0,33.0
2017/12/1 8:00,51.8,4.82,138.3,3.49,829.0,33.0
2017/12/1 8:15,55.2,4.82,143.2,2.7,829.5,35.0
2017/12/1 8:30,52.3,4.2,146.5,2.34,829.0,35.0
2017/12/1 8:45,52.9,3.94,148.0,1.97,829.0,35.0
2017/12/1 9:00,57.3,3.26,152.6,1.65,829.0,36.0
2017/12/1 9:15,53.7,3.38,159.2,1.32,829.8,37.0
2017/12/1 9:30,54.3,3.06,158.1,1.09,829.1,37.0
2017/12/1 9:45,66.2,3.17,165.6,0.79,829.0,38.0
2017/12/1 10:00,77.0,3.62,171.8,0.64,829.0,38.0
2017/12/1 10:15,73.9,3.84,165.2,0.83,829.3,38.0
2017/12/1 10:30,65.9,4.15,172.2,0.83,829.4,39.0
2017/12/1 10:45,54.0,4.24,179.3,0.5,830.0,40.0
2017/12/1 11:00,48.1,4.16,179.3,0.3,830.0,40.0
2017/12/1 11:15,49.9,3.7,180.2,0.28,830.0,40.0
2017/12/1 11:30,49.6,4.17,179.8,0.13,830.0,41.0
2017/12/1 11:45,58.1,4.55,187.2,-0.09,830.0,41.0
2017/12/1 12:00,67.8,4.59,178.3,-0.23,830.0,41.0
2017/12/1 12:15,66.2,5.14,176.5,-0.26,830.1,41.0
2017/12/1 12:30,63.2,5.84,183.8,-0.12,830.9,40.0
2017/12/1 12:45,66.7,6.02,174.3,-0.16,831.0,40.0
2017/12/1 13:00,68.6,5.71,175.2,-0.32,831.0,41.0
2017/12/1 13:15,68.1,5.96,171.8,-0.22,831.0,41.0
2017/12/1 13:30,60.9,5.71,185.8,-0.48,831.0,42.0
2017/12/1 13:45,54.0,5.62,175.3,-0.42,831.0,42.0
2017/12/1 14:00,44.0,6.09,177.8,-0.6,831.0,43.0
2017/12/1 14:15,35.8,6.07,181.0,-0.22,831.0,42.0
2017/12/1 14:30,34.7,5.97,184.2,-0.12,831.1,40.0
2017/12/1 14:45,34.8,5.75,185.0,-0.07,831.9,38.0
2017/12/1 15:00,36.7,5.3,187.3,-0.21,832.0,39.0
2017/12/1 15:15,36.4,5.34,189.5,-0.34,832.0,40.0
2017/12/1 15:30,36.2,4.64,193.2,-0.52,832.0,40.0
2017/12/1 15:45,36.5,4.52,192.2,-0.59,832.0,40.0
2017/12/1 16:00,44.4,4.33,191.1,-0.68,832.0,41.0
2017/12/1 16:15,53.9,4.35,189.7,-0.52,832.0,40.0
2017/12/1 16:30,62.6,4.13,190.9,-0.55,832.0,39.0
2017/12/1 16:45,66.9,3.95,195.5,-0.67,832.0,39.0
2017/12/1 17:00,54.1,3.94,193.2,-0.77,832.0,39.0
2017/12/1 17:15,62.5,4.24,191.5,-0.78,832.0,40.0
2017/12/1 17:30,73.9,4.27,194.6,-0.84,832.0,40.0
2017/12/1 17:45,80.3,4.43,194.3,-0.83,832.0,40.0
2017/12/1 18:00,83.0,4.24,195.9,-0.87,832.0,40.0
2017/12/1 18:15,55.4,4.12,196.6,-0.96,832.0,40.0
2017/12/1 18:30,55.9,3.55,196.3,-0.99,831.8,40.0
2017/12/1 18:45,67.4,3.06,214.0,-1.13,831.1,41.0
2017/12/1 19:00,64.4,2.77,219.2,-1.43,831.9,42.0
2017/12/1 19:15,57.8,2.52,209.7,-1.68,832.0,43.0
2017/12/1 19:30,64.6,2.5,224.2,-1.83,832.0,43.0
2017/12/1 19:45,72.1,3.05,212.5,-1.8,832.0,42.0
2017/12/1 20:00,45.4,3.62,212.1,-1.83,832.0,42.0
2017/12/1 20:15,60.9,3.77,218.6,-2.08,832.0,43.0
2017/12/1 20:30,69.2,3.87,223.0,-2.3,832.0,44.0
2017/12/1 20:45,73.7,3.81,222.5,-2.63,832.0,44.0
2017/12/1 21:00,79.8,3.6,222.0,-2.8,832.0,44.0
2017/12/1 21:15,83.7,3.89,207.1,-3.02,832.0,44.0
2017/12/1 21:30,83.2,3.65,226.9,-3.18,832.0,44.0
2017/12/1 21:45,84.5,3.61,211.9,-3.37,832.0,44.0
2017/12/1 22:00,83.2,3.67,223.5,-3.67,832.0,45.0
2017/12/1 22:15,84.8,3.15,205.5,-3.65,832.0,44.0
2017/12/1 22:30,85.1,3.3,210.1,-3.9,832.0,45.0
2017/12/1 22:45,87.0,3.28,235.5,-3.92,832.0,45.0
2017/12/1 23:00,86.8,3.38,217.2,-3.73,832.0,43.0
2017/12/1 23:15,84.0,3.29,209.7,-3.55,832.0,42.0
2017/12/1 23:30,82.9,2.42,196.0,-3.51,832.5,41.0
2017/12/1 23:45,74.0,3.08,239.8,-3.48,832.9,41.0
2017/12/2 0:00,51.2,2.68,301.7,-3.75,833.0,41.0
2017/12/2 0:15,63.4,2.53,89.8,-3.78,833.0,42.0
2017/12/2 0:30,71.2,2.0,183.6,-3.47,833.0,41.0
2017/12/2 0:45,78.0,3.53,215.6,-3.38,833.9,41.0
2017/12/2 1:00,79.2,4.68,237.1,-3.06,834.0,41.0
2017/12/2 1:15,80.7,1.59,264.2,-2.66,834.0,39.0
2017/12/2 1:30,80.9,2.07,302.6,-2.13,834.0,38.0
2017/12/2 1:45,82.4,3.02,251.7,-1.89,834.0,37.0
2017/12/2 2:00,81.0,3.3,248.4,-1.82,834.9,37.0
2017/12/2 2:15,80.4,3.27,236.8,-1.28,834.9,35.0
2017/12/2 2:30,76.5,3.08,253.4,-1.2,834.6,34.0
2017/12/2 2:45,74.2,7.34,58.3,-1.22,835.0,34.0
2017/12/2 3:00,71.3,9.68,182.6,-1.05,835.0,34.0
2017/12/2 3:15,72.7,5.77,284.7,-1.19,835.0,34.0
2017/12/2 3:30,74.8,1.15,289.0,-0.99,835.0,34.0
2017/12/2 3:45,74.2,0.93,239.6,-0.75,835.0,33.0
2017/12/2 4:00,75.1,3.31,230.5,-0.58,834.9,33.0
2017/12/2 4:15,74.4,2.33,218.8,-1.01,834.6,34.0
2017/12/2 4:30,75.3,2.7,215.9,-0.85,834.0,35.0
2017/12/2 4:45,75.7,4.0,213.2,-0.38,834.0,34.0
2017/12/2 5:00,76.9,5.71,260.3,-0.41,834.0,35.0
2017/12/2 5:15,74.1,6.61,250.9,-0.04,834.0,34.0
2017/12/2 5:30,75.7,5.97,273.8,-0.04,834.0,35.0
2017/12/2 5:45,73.8,6.28,280.4,-0.1,833.7,35.0
2017/12/2 6:00,83.0,5.32,279.3,0.35,833.9,34.0
2017/12/2 6:15,84.7,4.09,277.4,0.17,834.0,34.0
2017/12/2 6:30,83.8,4.91,301.8,0.17,834.0,34.0
2017/12/2 6:45,86.5,4.21,63.4,0.23,834.0,34.0
2017/12/2 7:00,82.0,2.11,50.9,0.31,834.0,34.0
2017/12/2 7:15,82.8,0.46,47.0,0.22,834.0,35.0
2017/12/2 7:30,83.6,2.12,38.1,0.1,834.0,36.0
2017/12/2 7:45,82.5,4.43,17.2,0.14,834.0,36.0
2017/12/2 8:00,82.0,5.49,33.4,0.22,834.0,34.0
2017/12/2 8:15,79.3,6.1,17.8,-0.02,834.0,34.0
2017/12/2 8:30,77.8,6.02,15.8,-0.14,834.0,35.0
2017/12/2 8:45,77.7,7.63,31.6,-0.43,834.0,35.0
2017/12/2 9:00,78.0,8.53,21.4,-0.64,834.0,36.0
2017/12/2 9:15,77.6,6.46,29.6,-1.39,834.0,37.0
2017/12/2 9:30,77.8,6.36,39.3,-1.95,834.0,38.0
2017/12/2 9:45,78.4,6.76,46.6,-2.46,834.0,40.0
2017/12/2 10:00,77.9,5.34,60.9,-2.87,834.0,41.0
2017/12/2 10:15,77.4,5.79,58.3,-3.31,834.0,41.0
2017/12/2 10:30,76.4,5.88,46.9,-3.54,834.0,41.0
2017/12/2 10:45,77.2,5.33,57.6,-3.44,834.0,39.0
2017/12/2 11:00,77.7,6.1,53.0,-3.61,834.0,39.0
2017/12/2 11:15,79.1,5.22,38.9,-3.7,834.5,38.0
2017/12/2 11:30,79.1,4.18,37.1,-4.2,835.0,40.0
2017/12/2 11:45,81.0,3.87,41.4,-4.91,835.0,42.0
2017/12/2 12:00,81.4,4.2,32.7,-4.95,835.0,41.0
2017/12/2 12:15,80.7,4.75,35.6,-5.3,835.0,42.0
2017/12/2 12:30,80.5,5.4,37.6,-5.21,835.0,41.0
2017/12/2 12:45,80.5,5.59,37.6,-5.69,835.0,43.0
2017/12/2 13:00,80.8,4.98,58.2,-5.94,835.0,43.0
2017/12/2 13:15,80.8,4.75,38.2,-5.67,835.1,42.0
2017/12/2 13:30,79.6,5.1,37.4,-6.36,836.0,44.0
2017/12/2 13:45,79.3,5.36,61.1,-6.68,836.0,45.0
2017/12/2 14:00,79.1,5.86,54.0,-6.73,836.0,46.0
2017/12/2 14:15,79.0,6.36,58.0,-6.96,836.0,47.0
2017/12/2 14:30,79.0,6.47,61.8,-6.97,836.0,47.0
2017/12/2 14:45,79.4,7.26,64.6,-6.94,836.0,47.0
2017/12/2 15:00,76.7,7.51,52.0,-6.5,836.0,47.0
2017/12/2 15:15,64.3,7.23,53.1,-6.45,835.9,47.0
2017/12/2 15:30,50.5,6.57,48.3,-6.4,835.7,47.0
2017/12/2 15:45,34.4,6.2,56.0,-6.2,835.9,47.0
2017/12/2 16:00,28.6,5.86,39.6,-5.95,836.0,46.0
2017/12/2 16:15,26.7,5.61,52.7,-6.07,836.0,46.0
2017/12/2 16:30,19.9,5.37,50.1,-6.21,836.0,47.0
2017/12/2 16:45,9.0,5.12,42.0,-6.21,836.0,47.0
2017/12/2 17:00,4.4,5.06,41.4,-6.12,836.0,46.0
2017/12/2 17:15,4.9,5.17,35.9,-6.07,836.0,46.0
2017/12/2 17:30,5.2,5.04,36.8,-6.16,836.0,47.0
2017/12/2 17:45,4.5,5.09,34.6,-6.33,836.0,47.0
2017/12/2 18:00,4.6,5.42,42.6,-6.4,835.3,48.0
2017/12/2 18:15,2.7,5.71,37.3,-6.47,835.0,48.0
2017/12/2 18:30,2.5,5.85,35.3,-6.66,835.0,49.0
2017/12/2 18:45,1.8,5.72,32.0,-6.53,835.0,48.0
2017/12/2 19:00,1.1,5.92,56.1,-6.34,835.0,46.0
2017/12/2 19:15,1.0,5.4,32.9,-6.34,835.0,46.0
2017/12/2 19:30,1.7,4.39,45.7,-6.39,835.0,46.0
2017/12/2 19:45,2.2,4.35,58.2,-6.77,835.0,47.0
2017/12/2 20:00,2.7,4.85,54.8,-6.85,835.0,47.0
2017/12/2 20:15,3.3,4.62,45.3,-6.73,835.0,46.0
2017/12/2 20:30,1.4,4.01,45.6,-6.8,834.9,46.0
2017/12/2 20:45,0.6,4.28,54.1,-6.9,834.0,46.0
2017/12/2 21:00,0.1,4.14,40.4,-6.95,834.0,46.0
2017/12/2 21:15,0.1,4.34,34.9,-7.04,834.0,46.0
2017/12/2 21:30,0.6,4.36,59.5,-7.06,834.0,46.0
2017/12/2 21:45,2.7,4.41,43.2,-7.38,834.0,47.0
2017/12/2 22:00,3.9,4.17,212.8,-7.82,834.1,49.0
2017/12/2 22:15,3.8,3.87,42.0,-8.15,834.0,50.0
2017/12/2 22:30,3.4,3.3,37.2,-7.94,834.7,50.0
2017/12/2 22:45,3.7,3.67,28.1,-7.94,835.0,50.0
2017/12/2 23:00,4.8,4.16,28.3,-8.18,835.0,51.0
2017/12/2 23:15,5.1,5.1,20.9,-8.25,835.0,52.0
2017/12/2 23:30,4.2,6.11,32.5,-8.25,835.0,52.0
2017/12/2 23:45,2.9,5.94,44.4,-7.91,835.0,50.0
2017/12/3 0:00,2.0,6.96,44.0,-7.84,835.0,49.0
2017/12/3 0:15,1.7,7.38,35.8,-7.53,835.7,48.0
2017/12/3 0:30,1.4,6.75,41.1,-7.14,835.7,47.0
2017/12/3 0:45,1.9,5.97,31.0,-6.77,835.5,48.0
2017/12/3 1:00,3.3,6.38,36.8,-6.32,836.0,46.0
2017/12/3 1:15,4.7,7.05,39.9,-6.36,836.0,46.0
2017/12/3 1:30,7.3,5.89,35.5,-6.62,836.0,47.0
2017/12/3 1:45,9.8,6.32,55.1,-6.71,836.0,47.0
2017/12/3 2:00,11.0,6.13,24.0,-6.44,836.0,47.0
2017/12/3 2:15,16.4,6.35,18.6,-5.93,836.0,46.0
2017/12/3 2:30,22.0,6.75,31.5,-5.31,836.0,44.0
2017/12/3 2:45,19.1,8.17,27.5,-5.0,836.0,42.0
2017/12/3 3:00,9.1,8.34,37.5,-4.88,836.0,42.0
2017/12/3 3:15,5.6,8.03,27.7,-4.84,836.0,42.0
2017/12/3 3:30,3.5,8.69,36.5,-4.54,836.0,41.0
2017/12/3 3:45,4.1,9.28,40.5,-4.52,836.0,41.0
2017/12/3 4:00,4.9,7.83,49.1,-4.64,836.0,41.0
2017/12/3 4:15,6.1,7.52,27.6,-4.68,836.0,40.0
2017/12/3 4:30,9.4,6.46,22.5,-4.66,836.0,40.0
2017/12/3 4:45,13.9,5.99,41.4,-4.48,836.0,39.0
2017/12/3 5:00,22.7,7.06,23.3,-4.51,836.0,40.0
2017/12/3 5:15,28.5,7.84,32.8,-4.18,836.0,40.0
2017/12/3 5:30,33.8,7.63,38.6,-4.33,836.0,40.0
2017/12/3 5:45,40.3,7.22,27.6,-4.05,836.0,38.0
2017/12/3 6:00,44.7,7.16,43.6,-3.87,836.0,36.0
2017/12/3 6:15,53.9,7.01,56.9,-4.19,835.9,36.0
2017/12/3 6:30,62.7,6.17,52.9,-4.44,835.5,38.0
2017/12/3 6:45,67.7,6.13,58.2,-4.26,835.3,37.0
2017/12/3 7:00,69.8,6.08,47.2,-4.51,835.0,38.0
2017/12/3 7:15,73.5,6.2,47.6,-4.88,835.0,37.0
2017/12/3 7:30,76.8,6.03,45.9,-4.92,835.0,36.0
2017/12/3 7:45,76.6,5.9,37.3,-4.79,835.1,36.0
2017/12/3 8:00,74.6,5.47,46.0,-4.94,835.6,36.0
2017/12/3 8:15,74.4,5.51,48.1,-5.0,836.0,37.0
2017/12/3 8:30,78.0,5.59,46.8,-5.19,836.0,38.0
2017/12/3 8:45,77.2,5.27,37.8,-5.25,836.0,39.0
2017/12/3 9:00,80.4,5.38,56.9,-5.33,836.0,40.0
2017/12/3 9:15,83.0,6.29,40.8,-5.44,836.0,41.0
2017/12/3 9:30,85.8,6.68,56.1,-5.91,836.0,43.0
2017/12/3 9:45,86.3,6.32,33.8,-6.19,836.0,43.0
2017/12/3 10:00,82.4,5.76,45.4,-6.59,836.0,44.0
2017/12/3 10:15,84.1,5.69,64.8,-6.78,836.0,44.0
2017/12/3 10:30,85.4,5.57,66.4,-6.85,836.1,44.0
2017/12/3 10:45,85.2,5.47,68.6,-7.23,836.1,45.0
2017/12/3 11:00,83.2,4.72,63.1,-7.18,837.0,43.0
2017/12/3 11:15,80.4,4.47,73.8,-7.43,837.0,41.0
2017/12/3 11:30,75.9,4.18,63.7,-7.41,837.0,37.0
2017/12/3 11:45,76.1,4.21,25.2,-7.65,837.0,37.0
2017/12/3 12:00,66.0,4.45,35.8,-7.95,837.0,37.0
2017/12/3 12:15,57.9,4.32,58.4,-8.32,837.0,38.0
2017/12/3 12:30,52.0,4.78,52.3,-8.25,837.0,38.0
2017/12/3 12:45,47.5,4.86,65.8,-8.15,837.0,37.0
2017/12/3 13:00,49.1,5.35,66.5,-8.35,837.0,38.0
2017/12/3 13:15,54.4,5.56,61.9,-8.49,837.0,39.0
2017/12/3 13:30,59.0,5.05,59.1,-8.57,837.0,39.0
2017/12/3 13:45,55.6,4.99,62.6,-8.55,837.0,39.0
2017/12/3 14:00,59.6,5.41,58.2,-8.89,837.0,40.0
2017/12/3 14:15,63.3,5.54,55.0,-8.75,837.0,40.0
2017/12/3 14:30,68.6,5.86,61.3,-8.59,837.0,39.0
2017/12/3 14:45,72.6,6.62,46.4,-8.72,837.0,39.0
2017/12/3 15:00,75.4,6.2,57.4,-8.72,837.0,38.0
2017/12/3 15:15,73.1,6.05,52.3,-8.72,837.0,38.0
2017/12/3 15:30,69.9,5.9,53.4,-8.61,837.0,37.0
2017/12/3 15:45,69.2,5.96,57.7,-8.67,837.0,38.0
2017/12/3 16:00,69.1,5.75,55.9,-8.48,837.0,37.0
2017/12/3 16:15,64.0,5.38,63.8,-8.53,837.0,38.0
2017/12/3 16:30,61.9,5.49,59.5,-9.39,836.1,41.0
2017/12/3 16:45,66.1,5.71,27.7,-9.4,836.0,42.0
2017/12/3 17:00,67.4,6.27,56.5,-9.13,836.0,42.0
2017/12/3 17:15,64.1,6.82,67.0,-9.03,836.0,41.0
2017/12/3 17:30,58.8,6.56,66.9,-9.2,836.0,41.0
2017/12/3 17:45,59.8,6.09,54.1,-9.31,836.0,42.0
2017/12/3 18:00,57.5,5.92,39.7,-9.21,836.0,40.0
2017/12/3 18:15,54.8,6.36,68.5,-9.13,836.0,40.0
2017/12/3 18:30,50.0,6.45,75.5,-9.24,836.0,40.0
2017/12/3 18:45,42.8,6.94,73.1,-8.8,835.2,38.0
2017/12/3 19:00,38.8,6.88,71.4,-8.5,835.0,37.0
2017/12/3 19:15,39.1,6.55,63.7,-8.36,835.0,36.0
2017/12/3 19:30,40.4,6.72,65.7,-8.4,834.6,36.0
2017/12/3 19:45,40.9,6.57,37.6,-8.36,834.0,36.0
2017/12/3 20:00,43.6,7.21,65.3,-8.35,834.0,36.0
2017/12/3 20:15,40.3,7.11,69.1,-8.56,834.0,37.0
2017/12/3 20:30,39.9,7.03,70.3,-8.39,833.6,37.0
2017/12/3 20:45,36.0,6.64,80.4,-8.77,833.0,38.0
2017/12/3 21:00,29.2,7.02,72.9,-8.67,833.0,38.0
2017/12/3 21:15,28.7,6.61,60.2,-8.78,833.0,38.0
2017/12/3 21:30,28.9,6.88,70.6,-8.76,833.0,38.0
2017/12/3 21:45,26.5,6.61,76.5,-8.23,833.0,36.0
2017/12/3 22:00,24.9,7.3,68.7,-8.81,833.0,37.0
2017/12/3 22:15,20.3,7.5,82.5,-9.62,833.0,40.0
2017/12/3 22:30,16.2,6.34,106.2,-10.51,833.0,43.0
2017/12/3 22:45,12.6,5.96,99.0,-11.07,833.0,46.0
2017/12/3 23:00,7.6,5.66,87.3,-11.34,832.4,48.0
2017/12/3 23:15,6.8,6.87,105.5,-11.25,832.0,48.0
2017/12/3 23:30,7.0,6.98,81.1,-11.44,832.9,48.0
2017/12/3 23:45,6.2,7.15,87.0,-11.16,833.0,47.0
2017/12/4 0:00,3.6,7.89,98.5,-11.51,833.0,48.0
2017/12/4 0:15,1.2,7.88,105.9,-10.83,833.0,47.0
2017/12/4 0:30,0.3,7.25,81.1,-10.75,833.0,47.0
2017/12/4 0:45,0.0,6.59,104.2,-10.19,833.0,46.0
2017/12/4 1:00,0.0,6.83,101.0,-9.7,833.0,45.0
2017/12/4 1:15,4.3,5.97,84.6,-8.9,832.7,42.0
2017/12/4 1:30,14.3,5.49,91.9,-8.51,832.3,40.0
2017/12/4 1:45,19.3,5.85,108.1,-8.11,832.0,38.0
2017/12/4 2:00,21.1,5.46,100.7,-7.79,832.0,37.0
2017/12/4 2:15,18.7,6.31,126.9,-7.53,832.0,36.0
2017/12/4 2:30,19.5,6.77,126.5,-7.26,832.0,36.0
2017/12/4 2:45,20.5,6.63,128.0,-7.34,832.0,37.0
2017/12/4 3:00,20.0,6.18,128.6,-7.05,832.0,36.0
2017/12/4 3:15,18.9,6.22,134.2,-6.85,831.9,35.0
2017/12/4 3:30,17.0,6.17,129.3,-6.33,831.0,36.0
2017/12/4 3:45,14.3,5.85,114.7,-6.07,831.0,34.0
2017/12/4 4:00,12.5,6.13,117.7,-5.64,830.6,34.0
2017/12/4 4:15,14.1,6.31,115.1,-5.36,830.0,34.0
2017/12/4 4:30,14.9,6.26,103.3,-5.3,830.0,35.0
2017/12/4 4:45,18.1,6.31,128.0,-5.17,830.0,35.0
2017/12/4 5:00,22.2,6.03,132.6,-4.86,830.0,34.0
2017/12/4 5:15,21.2,5.73,106.4,-4.26,829.1,33.0
2017/12/4 5:30,24.9,6.41,112.6,-3.8,829.0,31.0
2017/12/4 5:45,26.0,6.76,105.9,-3.75,829.0,31.0
2017/12/4 6:00,26.4,7.37,90.2,-3.27,828.5,29.0
2017/12/4 6:15,26.4,7.06,124.2,-2.71,828.0,29.0
2017/12/4 6:30,23.8,6.99,103.5,-2.54,828.0,28.0
2017/12/4 6:45,19.4,7.54,83.3,-2.19,828.0,27.0
2017/12/4 7:00,16.8,7.45,121.0,-1.74,827.5,25.0
2017/12/4 7:15,16.3,6.45,101.8,-1.37,827.0,25.0
2017/12/4 7:30,14.1,5.99,67.0,-1.05,827.0,25.0
2017/12/4 7:45,10.6,6.14,108.2,-1.4,827.0,26.0
2017/12/4 8:00,8.8,6.03,96.8,-1.66,827.0,26.0
2017/12/4 8:15,8.0,6.12,110.3,-1.63,827.0,26.0
2017/12/4 8:30,6.1,7.53,116.4,-1.56,827.0,26.0
2017/12/4 8:45,4.8,8.03,114.0,-1.9,827.0,26.0
2017/12/4 9:00,4.4,7.9,99.6,-2.41,827.0,27.0
2017/12/4 9:15,4.0,7.34,114.6,-2.7,826.5,27.0
2017/12/4 9:30,4.5,6.37,97.6,-2.99,826.6,27.0
2017/12/4 9:45,6.2,6.52,112.9,-3.36,826.0,28.0
2017/12/4 10:00,7.3,6.83,121.4,-3.76,826.1,29.0
2017/12/4 10:15,7.0,7.05,99.2,-3.74,827.0,29.0
2017/12/4 10:30,5.8,6.49,106.9,-3.9,827.0,30.0
2017/12/4 10:45,4.2,6.84,108.6,-3.99,827.0,31.0
2017/12/4 11:00,3.6,7.7,119.1,-3.97,827.0,31.0
2017/12/4 11:15,4.5,7.75,110.1,-4.13,827.0,32.0
2017/12/4 11:30,8.6,7.45,118.4,-4.04,827.0,32.0
2017/12/4 11:45,10.7,7.75,113.6,-4.07,827.0,32.0
2017/12/4 12:00,11.6,7.41,112.8,-4.04,827.0,32.0
2017/12/4 12:15,11.5,7.55,118.9,-4.09,827.0,33.0
2017/12/4 12:30,10.0,7.55,106.5,-4.02,827.0,34.0
2017/12/4 12:45,9.9,7.48,107.9,-4.1,827.0,34.0
2017/12/4 13:00,10.9,7.63,114.5,-4.23,827.0,35.0
2017/12/4 13:15,12.4,8.18,103.3,-4.21,827.0,35.0
2017/12/4 13:30,12.2,7.99,114.5,-4.28,827.0,35.0
2017/12/4 13:45,12.0,7.32,117.9,-4.38,827.0,36.0
2017/12/4 14:00,11.3,7.44,116.6,-4.43,827.7,36.0
2017/12/4 14:15,11.3,7.3,122.2,-4.48,828.0,37.0
2017/12/4 14:30,13.4,7.17,120.2,-4.52,828.0,37.0
2017/12/4 14:45,13.6,7.2,96.5,-4.52,828.0,37.0
2017/12/4 15:00,13.6,7.46,105.9,-4.72,828.0,37.0
2017/12/4 15:15,13.0,7.59,119.5,-5.26,828.0,38.0
2017/12/4 15:30,11.6,8.14,106.0,-5.93,828.0,41.0
2017/12/4 15:45,10.3,7.95,99.9,-7.04,828.0,47.0
2017/12/4 16:00,7.4,7.97,112.9,-7.21,828.0,47.0
2017/12/4 16:15,5.6,8.04,110.5,-6.9,828.0,46.0
2017/12/4 16:30,5.0,7.67,123.3,-6.77,828.0,45.0
2017/12/4 16:45,8.4,7.44,116.1,-6.4,828.0,42.0
2017/12/4 17:00,11.8,7.42,115.0,-6.13,828.0,40.0
2017/12/4 17:15,11.8,7.51,119.2,-6.14,828.0,39.0
2017/12/4 17:30,12.2,8.1,115.4,-6.52,828.0,40.0
2017/12/4 17:45,16.6,8.37,112.6,-6.56,828.0,40.0
2017/12/4 18:00,26.6,8.61,116.1,-6.39,828.0,39.0
2017/12/4 18:15,38.1,8.96,110.8,-6.26,828.0,38.0
2017/12/4 18:30,46.9,8.7,112.7,-6.55,828.0,38.0
2017/12/4 18:45,53.0,8.49,113.4,-6.72,828.0,38.0
2017/12/4 19:00,52.7,7.97,118.7,-6.56,828.0,38.0
2017/12/4 19:15,48.5,7.8,105.4,-6.17,828.0,35.0
2017/12/4 19:30,44.1,8.1,112.6,-6.74,828.0,37.0
2017/12/4 19:45,44.2,8.11,114.4,-6.79,827.0,36.0
2017/12/4 20:00,47.8,9.21,106.7,-6.99,827.0,38.0
2017/12/4 20:15,45.6,9.33,121.0,-7.24,827.0,39.0
2017/12/4 20:30,48.9,8.76,124.1,-7.13,827.4,38.0
2017/12/4 20:45,58.3,8.34,115.5,-7.42,828.0,38.0
2017/12/4 21:00,64.7,9.27,123.8,-7.98,828.0,40.0
2017/12/4 21:15,64.9,9.21,114.2,-8.03,828.0,40.0
2017/12/4 21:30,64.3,8.87,112.2,-8.05,828.0,39.0
2017/12/4 21:45,61.0,8.37,114.1,-8.02,828.0,38.0
2017/12/4 22:00,55.9,7.64,109.2,-7.78,828.0,37.0
