date,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2012/2/7 19:15,2.0,147.919,13.873,282.853,100798.632,1.218
2012/2/7 19:20,2.0,148.232,13.842,282.929,100801.384,1.218
2012/2/7 19:25,2.0,148.221,13.925,282.99,100806.872,1.218
2012/2/7 19:30,2.0,148.078,14.01,283.026,100808.704,1.219
2012/2/7 19:35,2.0,148.078,14.142,283.06,100814.2,1.219
2012/2/7 19:40,2.0,147.958,14.312,283.115,100818.784,1.218
2012/2/7 19:45,2.0,147.738,14.493,283.185,100823.36,1.218
2012/2/7 19:50,2.0,147.348,14.63,283.274,100827.016,1.218
2012/2/7 19:55,2.0,146.952,14.776,283.374,100829.768,1.218
2012/2/7 20:00,2.0,146.733,14.917,283.469,100835.256,1.218
2012/2/7 20:05,2.0,146.798,15.011,283.533,100845.328,1.218
2012/2/7 20:10,2.0,146.914,15.008,283.536,100851.736,1.218
2012/2/7 20:15,2.0,147.04,14.935,283.5,100858.152,1.218
2012/2/7 20:20,2.0,147.089,14.786,283.469,100863.64,1.219
2012/2/7 20:25,2.0,147.106,14.651,283.43,100871.88,1.219
2012/2/7 20:30,2.0,147.232,14.511,283.393,100879.2,1.219
2012/2/7 20:35,2.0,147.265,14.334,283.375,100882.864,1.219
2012/2/7 20:40,2.0,147.315,14.194,283.35,100891.112,1.22
2012/2/7 20:45,2.0,147.276,14.047,283.317,100895.688,1.22
2012/2/7 20:50,2.0,147.419,13.812,283.414,100901.176,1.22
2012/2/7 20:55,2.0,147.776,13.592,283.414,100904.832,1.22
2012/2/7 21:00,2.0,147.925,13.431,283.393,100908.496,1.22
2012/2/7 21:05,2.0,147.974,13.272,283.472,100913.08,1.22
2012/2/7 21:10,2.0,147.908,13.083,283.478,100917.656,1.22
2012/2/7 21:15,2.0,147.683,13.006,283.466,100920.408,1.22
2012/2/7 21:20,2.0,147.326,13.04,283.457,100923.152,1.22
2012/2/7 21:25,2.0,147.227,13.119,283.457,100930.48,1.22
2012/2/7 21:30,2.0,146.925,13.187,283.472,100934.144,1.22
2012/2/7 21:35,2.0,146.54,13.153,283.509,100939.632,1.22
2012/2/7 21:40,2.0,146.167,13.113,283.518,100944.208,1.22
2012/2/7 21:45,2.0,145.766,13.101,283.512,100946.952,1.22
2012/2/7 21:50,2.0,145.453,13.083,283.503,100952.448,1.22
2012/2/7 21:55,2.0,145.227,13.067,283.487,100955.192,1.22
2012/2/7 22:00,2.0,145.046,13.037,283.466,100960.688,1.22
2012/2/7 22:05,2.0,144.502,12.909,283.433,100965.264,1.22
2012/2/7 22:10,2.0,144.151,12.857,283.381,100968.016,1.22
2012/2/7 22:15,2.0,143.859,12.78,283.332,100970.76,1.22
2012/2/7 22:20,2.0,143.815,12.634,283.289,100978.088,1.22
2012/2/7 22:25,2.0,143.656,12.326,283.228,100983.576,1.221
2012/2/7 22:30,2.0,143.316,12.036,283.137,100986.328,1.221
2012/2/7 22:35,1.989,143.425,11.752,283.033,100990.904,1.221
2012/2/7 22:40,1.979,143.903,11.517,282.92,100997.312,1.221
2012/2/7 22:45,1.97,144.628,11.288,282.807,101005.552,1.221
2012/2/7 22:50,1.964,145.249,11.138,282.666,101011.048,1.221
2012/2/7 22:55,1.959,145.661,11.022,282.429,101014.704,1.221
2012/2/7 23:00,1.938,145.392,10.842,282.328,101020.2,1.222
2012/2/7 23:05,1.902,144.865,10.549,282.276,101024.784,1.222
2012/2/7 23:10,1.86,144.65,10.211,282.218,101030.272,1.222
2012/2/7 23:15,1.812,144.733,9.918,282.175,101033.928,1.222
2012/2/7 23:20,1.769,144.601,9.756,282.145,101036.68,1.223
2012/2/7 23:25,1.771,144.2,9.762,282.136,101040.344,1.223
2012/2/7 23:30,1.795,144.332,9.854,282.132,101044.92,1.222
2012/2/7 23:35,1.824,144.716,9.964,282.136,101048.576,1.222
2012/2/7 23:40,1.829,144.766,9.982,282.136,101049.504,1.222
2012/2/7 23:45,1.814,144.662,9.927,282.136,101053.16,1.222
2012/2/7 23:50,1.78,145.189,9.799,282.136,101057.736,1.222
2012/2/7 23:55,1.706,146.227,9.518,282.132,101063.224,1.223
2012/2/8 0:00,1.596,147.721,9.103,282.126,101066.888,1.223
2012/2/8 0:05,1.456,149.479,8.703,282.12,101070.552,1.224
2012/2/8 0:10,1.341,151.308,8.398,282.117,101075.136,1.224
2012/2/8 0:15,1.269,152.797,8.209,282.123,101076.048,1.224
2012/2/8 0:20,1.222,154.318,8.084,282.148,101079.712,1.224
2012/2/8 0:25,1.188,156.016,7.995,282.169,101084.288,1.224
2012/2/8 0:30,1.126,158.757,7.834,282.221,101087.952,1.224
2012/2/8 0:35,1.042,161.278,7.614,282.538,101092.528,1.224
2012/2/8 0:40,0.965,163.102,7.413,282.73,101098.936,1.225
2012/2/8 0:45,0.9,165.2,7.245,282.84,101104.432,1.225
2012/2/8 0:50,0.899,166.623,7.242,282.892,101109.92,1.225
2012/2/8 0:55,0.96,167.101,7.4,282.892,101112.672,1.225
2012/2/8 1:00,1.062,166.695,7.666,282.898,101118.168,1.225
2012/2/8 1:05,1.165,166.393,7.934,282.947,101123.656,1.225
2012/2/8 1:10,1.256,166.107,8.172,283.005,101128.232,1.225
2012/2/8 1:15,1.349,165.843,8.417,283.066,101131.896,1.225
2012/2/8 1:20,1.423,165.547,8.612,283.13,101138.304,1.225
2012/2/8 1:25,1.451,165.712,8.685,283.179,101143.8,1.225
2012/2/8 1:30,1.445,165.948,8.67,283.204,101148.376,1.225
2012/2/8 1:35,1.453,165.684,8.691,283.219,101152.952,1.226
2012/2/8 1:40,1.491,164.756,8.789,283.213,101157.528,1.226
2012/2/8 1:45,1.56,163.278,8.972,283.204,101160.28,1.226
2012/2/8 1:50,1.6,161.12,9.109,283.182,101163.024,1.226
2012/2/8 1:55,1.6,159.62,9.109,283.149,101169.44,1.226
2012/2/8 2:00,1.524,159.208,8.874,283.115,101176.76,1.227
2012/2/8 2:05,1.407,159.191,8.566,283.069,101180.424,1.227
2012/2/8 2:10,1.289,159.73,8.255,283.024,101184.088,1.227
2012/2/8 2:15,1.178,161.059,7.962,282.984,101185.912,1.228
2012/2/8 2:20,1.072,162.933,7.684,282.938,101187.752,1.228
2012/2/8 2:25,0.959,165.41,7.391,282.895,101191.408,1.228
2012/2/8 2:30,0.861,169.755,7.135,282.859,101196.896,1.229
2012/2/8 2:35,0.803,173.573,6.979,282.801,101201.48,1.229
2012/2/8 2:40,0.799,175.177,6.967,282.728,101206.976,1.23
2012/2/8 2:45,0.823,176.309,7.034,282.657,101214.296,1.23
2012/2/8 2:50,0.827,176.716,7.043,282.569,101218.872,1.23
2012/2/8 2:55,0.812,177.078,7.003,282.471,101224.368,1.231
2012/2/8 3:00,0.793,178.456,6.945,282.383,101228.944,1.231
2012/2/8 3:05,0.765,178.956,6.851,282.291,101236.272,1.231
2012/2/8 3:10,0.734,178.22,6.75,282.233,101239.928,1.232
2012/2/8 3:15,0.699,180.429,6.634,282.203,101247.256,1.232
2012/2/8 3:20,0.625,183.049,6.39,282.151,101255.504,1.233
2012/2/8 3:25,0.532,185.823,6.088,282.09,101262.824,1.233
2012/2/8 3:30,0.425,190.025,5.655,281.995,101270.152,1.234
2012/2/8 3:35,0.318,195.568,5.194,281.879,101275.64,1.235
2012/2/8 3:40,0.26,201.742,4.925,281.751,101286.624,1.236
2012/2/8 3:45,0.252,205.966,4.873,281.62,101294.864,1.236
2012/2/8 3:50,0.256,206.856,4.898,281.507,101302.184,1.237
2012/2/8 3:55,0.272,204.39,4.989,281.437,101309.512,1.238
2012/2/8 4:00,0.329,200.127,5.236,281.397,101314.096,1.238
2012/2/8 4:05,0.359,195.997,5.365,281.351,101318.672,1.238
2012/2/8 4:10,0.397,192.014,5.529,281.308,101323.248,1.238
2012/2/8 4:15,0.448,190.328,5.749,281.275,101330.568,1.239
2012/2/8 4:20,0.46,189.311,5.801,281.232,101336.984,1.239
2012/2/8 4:25,0.443,189.443,5.728,281.205,101345.216,1.239
2012/2/8 4:30,0.388,189.74,5.487,281.162,101352.544,1.239
2012/2/8 4:35,0.315,190.058,5.176,281.098,101356.208,1.24
2012/2/8 4:40,0.255,191.86,4.889,281.006,101362.616,1.24
2012/2/8 4:45,0.207,192.096,4.599,280.924,101369.944,1.241
2012/2/8 4:50,0.218,184.736,4.666,280.79,101374.512,1.24
2012/2/8 4:55,0.23,176.458,4.736,280.744,101378.176,1.239
2012/2/8 5:00,0.289,165.488,5.066,280.814,101376.352,1.238
2012/2/8 5:05,0.423,157.154,5.642,280.988,101373.6,1.237
2012/2/8 5:10,0.608,153.671,6.329,281.076,101374.52,1.236
2012/2/8 5:15,0.712,153.165,6.671,281.192,101377.264,1.236
2012/2/8 5:20,0.666,153.11,6.518,281.318,101380.928,1.236
2012/2/8 5:25,0.54,151.89,6.106,281.403,101385.504,1.237
2012/2/8 5:30,0.441,150.407,5.722,281.449,101389.168,1.237
2012/2/8 5:35,0.375,148.254,5.438,281.47,101393.752,1.237
2012/2/8 5:40,0.342,146.117,5.294,281.473,101396.496,1.238
2012/2/8 5:45,0.323,143.843,5.212,281.467,101396.496,1.238
2012/2/8 5:50,0.324,143.452,5.215,280.939,101397.408,1.238
2012/2/8 5:55,0.325,147.171,5.218,280.823,101402.896,1.238
2012/2/8 6:00,0.329,148.424,5.236,280.725,101406.56,1.238
2012/2/8 6:05,0.332,145.688,5.252,280.68,101402.896,1.237
2012/2/8 6:10,0.347,147.319,5.316,280.631,101405.648,1.237
2012/2/8 6:15,0.362,150.873,5.38,280.53,101410.224,1.237
2012/2/8 6:20,0.349,152.697,5.322,281.028,101415.72,1.237
2012/2/8 6:25,0.338,151.945,5.276,281.006,101415.72,1.237
2012/2/8 6:30,0.355,151.384,5.349,280.997,101415.72,1.237
2012/2/8 6:35,0.376,152.472,5.441,280.259,101416.632,1.237
2012/2/8 6:40,0.375,154.554,5.435,280.213,101421.208,1.237
2012/2/8 6:45,0.359,156.164,5.368,280.173,101425.792,1.237
2012/2/8 6:50,0.339,156.68,5.279,280.127,101426.704,1.237
2012/2/8 6:55,0.322,156.741,5.209,280.088,101430.368,1.238
2012/2/8 7:00,0.299,156.829,5.105,280.057,101433.12,1.238
2012/2/8 7:05,0.282,157.197,5.035,280.13,101436.776,1.238
2012/2/8 7:10,0.277,157.395,5.014,280.109,101438.608,1.239
2012/2/8 7:15,0.303,157.45,5.124,280.088,101440.44,1.239
2012/2/8 7:20,0.365,156.565,5.392,280.32,101443.184,1.239
2012/2/8 7:25,0.479,155.082,5.88,280.326,101445.928,1.239
2012/2/8 7:30,0.637,154.923,6.421,280.332,101447.768,1.239
2012/2/8 7:35,0.764,155.527,6.836,280.469,101453.256,1.239
2012/2/8 7:40,0.884,155.977,7.174,280.478,101456.92,1.239
2012/2/8 7:45,0.952,157.356,7.351,280.491,101463.328,1.239
2012/2/8 7:50,0.963,159.542,7.379,280.561,101470.656,1.239
2012/2/8 7:55,0.92,162.212,7.266,280.573,101478.888,1.239
2012/2/8 8:00,0.837,164.343,7.052,280.585,101485.304,1.24
2012/2/8 8:05,0.715,166.425,6.674,280.68,101490.8,1.24
2012/2/8 8:10,0.546,169.43,6.122,280.692,101499.952,1.24
2012/2/8 8:15,0.377,173.731,5.438,280.692,101510.024,1.241
2012/2/8 8:20,0.214,180.581,4.641,280.75,101522.84,1.241
2012/2/8 8:25,0.115,189.936,4.037,280.722,101536.568,1.242
2012/2/8 8:30,0.074,200.687,3.646,280.674,101547.56,1.243
2012/2/8 8:35,0.065,211.113,3.558,280.68,101561.296,1.244
2012/2/8 8:40,0.081,217.173,3.723,280.671,101573.192,1.245
2012/2/8 8:45,0.129,216.992,4.119,280.579,101583.264,1.246
2012/2/8 8:50,0.184,214.163,4.449,280.619,101586.928,1.246
2012/2/8 8:55,0.261,211.718,4.919,280.6,101593.336,1.246
2012/2/8 9:00,0.336,210.779,5.255,280.634,101598.832,1.246
2012/2/8 9:05,0.354,210.273,5.331,280.738,101601.576,1.247
2012/2/8 9:10,0.335,208.944,5.252,280.848,101605.24,1.247
2012/2/8 9:15,0.347,206.439,5.301,280.951,101618.056,1.247
2012/2/8 9:20,0.318,202.715,5.178,281.104,101625.384,1.247
2012/2/8 9:25,0.302,199.303,5.108,281.153,101629.96,1.247
2012/2/8 9:30,0.309,198.116,5.139,281.138,101633.624,1.247
2012/2/8 9:35,0.313,198.424,5.157,281.089,101637.28,1.247
2012/2/8 9:40,0.307,198.567,5.13,281.049,101639.12,1.247
2012/2/8 9:45,0.311,198.479,5.148,281.025,101642.776,1.247
2012/2/8 9:50,0.267,198.314,4.95,280.945,101646.44,1.247
2012/2/8 9:55,0.231,197.155,4.733,280.896,101646.44,1.248
2012/2/8 10:00,0.188,194.453,4.477,280.838,101644.608,1.248
2012/2/8 10:05,0.151,188.96,4.248,280.787,101639.12,1.248
2012/2/8 10:10,0.149,182.752,4.238,280.805,101637.28,1.247
2012/2/8 10:15,0.177,179.225,4.409,280.857,101631.792,1.246
2012/2/8 10:20,0.187,174.012,4.47,281.058,101622.632,1.246
2012/2/8 10:25,0.186,165.146,4.467,281.202,101614.4,1.245
2012/2/8 10:30,0.184,157.372,4.455,281.345,101613.48,1.245
2012/2/8 10:35,0.176,154.296,4.403,281.415,101620.808,1.245
2012/2/8 10:40,0.15,151.209,4.248,281.455,101624.472,1.246
2012/2/8 10:45,0.13,148.677,4.126,281.473,101624.472,1.246
2012/2/8 10:50,0.15,145.985,4.245,281.455,101623.544,1.246
2012/2/8 10:55,0.168,142.843,4.357,281.47,101623.552,1.246
2012/2/8 11:00,0.174,139.146,4.394,281.498,101622.632,1.246
2012/2/8 11:05,0.193,136.619,4.504,281.577,101625.384,1.246
2012/2/8 11:10,0.205,138.371,4.58,281.656,101632.704,1.245
2012/2/8 11:15,0.2,143.457,4.55,281.751,101636.368,1.245
2012/2/8 11:20,0.182,146.089,4.443,281.885,101635.456,1.244
2012/2/8 11:25,0.172,144.957,4.379,282.001,101633.624,1.244
2012/2/8 11:30,0.156,144.056,4.284,282.126,101631.792,1.243
2012/2/8 11:35,0.133,144.083,4.144,282.34,101634.536,1.242
2012/2/8 11:40,0.11,144.325,4.006,282.502,101637.28,1.242
2012/2/8 11:45,0.095,144.084,3.869,282.663,101641.856,1.241
2012/2/8 11:50,0.135,143.479,4.162,282.697,101644.608,1.24
2012/2/8 11:55,0.163,143.627,4.33,282.792,101646.44,1.24
2012/2/8 12:00,0.155,144.495,4.284,282.877,101651.936,1.239
2012/2/8 12:05,0.144,146.138,4.217,282.886,101661.096,1.239
2012/2/8 12:10,0.138,146.885,4.18,282.926,101666.584,1.238
2012/2/8 12:15,0.148,146.666,4.241,282.969,101667.504,1.238
2012/2/8 12:20,0.155,146.93,4.284,283.02,101670.24,1.237
2012/2/8 12:25,0.149,145.782,4.251,283.069,101669.328,1.237
2012/2/8 12:30,0.142,143.48,4.208,283.167,101667.504,1.236
2012/2/8 12:35,0.114,140.997,4.04,283.259,101669.328,1.236
2012/2/8 12:40,0.093,138.118,3.854,283.317,101668.416,1.235
2012/2/8 12:45,0.08,135.371,3.717,283.359,101663.832,1.235
2012/2/8 12:50,0.068,132.404,3.592,283.378,101666.584,1.235
2012/2/8 12:55,0.054,129.553,3.454,283.39,101668.416,1.234
2012/2/8 13:00,0.043,128.74,3.332,283.39,101669.328,1.234
2012/2/8 13:05,0.035,130.239,3.247,283.353,101669.328,1.234
2012/2/8 13:10,0.016,130.711,3.048,283.332,101672.992,1.235
2012/2/8 13:15,0.009,129.442,2.841,283.286,101679.4,1.235
2012/2/8 13:20,0.007,130.382,2.645,283.176,101687.64,1.235
2012/2/8 13:25,0.004,131.393,2.444,283.045,101690.392,1.235
2012/2/8 13:30,0.003,132.437,2.331,282.929,101694.048,1.236
2012/2/8 13:35,0.002,132.992,2.252,282.816,101698.624,1.236
2012/2/8 13:40,0.0,132.706,2.066,282.734,101705.04,1.236
2012/2/8 13:45,0.0,135.404,1.751,282.612,101711.448,1.236
2012/2/8 13:50,0.0,136.228,1.437,282.407,101716.936,1.237
2012/2/8 13:55,0.0,134.592,1.309,282.236,101723.344,1.237
2012/2/8 14:00,0.0,137.382,1.269,282.108,101730.672,1.237
2012/2/8 14:05,0.0,144.507,1.223,282.007,101737.08,1.237
2012/2/8 14:10,0.0,150.181,1.211,281.904,101736.168,1.237
2012/2/8 14:15,0.0,154.152,1.254,281.818,101738.912,1.237
2012/2/8 14:20,0.0,155.641,1.297,281.757,101737.992,1.237
2012/2/8 14:25,0.0,156.932,1.394,281.745,101740.744,1.237
2012/2/8 14:30,0.0,159.525,1.541,281.785,101745.32,1.237
2012/2/8 14:35,0.0,161.025,1.651,281.885,101745.32,1.236
2012/2/8 14:40,0.0,162.283,1.773,282.068,101744.408,1.236
2012/2/8 14:45,0.0,163.756,1.95,282.255,101748.064,1.236
2012/2/8 14:50,0.001,164.003,2.115,282.367,101749.896,1.236
2012/2/8 14:55,0.003,164.833,2.301,282.48,101750.816,1.236
2012/2/8 15:00,0.004,165.657,2.432,282.532,101748.984,1.236
2012/2/8 15:05,0.006,167.366,2.569,282.557,101750.816,1.236
2012/2/8 15:10,0.007,167.701,2.691,282.599,101751.728,1.236
2012/2/8 15:15,0.008,168.558,2.798,282.642,101748.064,1.236
2012/2/8 15:20,0.01,171.59,2.935,282.667,101746.232,1.236
2012/2/8 15:25,0.018,174.419,3.067,282.676,101748.984,1.236
2012/2/8 15:30,0.034,175.716,3.238,282.697,101755.392,1.236
2012/2/8 15:35,0.049,177.473,3.399,282.807,101761.8,1.236
2012/2/8 15:40,0.057,180.066,3.476,282.834,101763.632,1.236
2012/2/8 15:45,0.065,182.67,3.561,282.862,101768.208,1.236
2012/2/8 15:50,0.068,184.944,3.595,282.789,101769.128,1.236
2012/2/8 15:55,0.076,186.844,3.677,282.813,101770.952,1.236
2012/2/8 16:00,0.081,187.311,3.729,282.825,101771.864,1.236
2012/2/8 16:05,0.084,187.273,3.766,282.77,101773.704,1.237
2012/2/8 16:10,0.084,187.454,3.756,282.755,101771.864,1.237
2012/2/8 16:15,0.084,187.086,3.756,282.752,101769.128,1.237
2012/2/8 16:20,0.084,187.624,3.766,282.541,101768.208,1.237
2012/2/8 16:25,0.086,188.228,3.787,282.532,101770.04,1.237
2012/2/8 16:30,0.089,187.394,3.817,282.547,101770.952,1.237
2012/2/8 16:35,0.089,185.559,3.811,282.532,101775.528,1.237
2012/2/8 16:40,0.093,182.917,3.854,282.538,101781.024,1.237
2012/2/8 16:45,0.103,178.529,3.955,282.547,101783.776,1.237
2012/2/8 16:50,0.127,174.079,4.116,282.639,101785.6,1.237
2012/2/8 16:55,0.165,171.635,4.345,282.636,101787.44,1.237
2012/2/8 17:00,0.196,171.08,4.538,282.621,101790.176,1.237
2012/2/8 17:05,0.212,170.91,4.629,282.462,101794.76,1.237
2012/2/8 17:10,0.222,170.86,4.69,282.428,101795.672,1.237
2012/2/8 17:15,0.234,171.14,4.763,282.407,101799.336,1.237
2012/2/8 17:20,0.244,171.025,4.828,282.392,101803.912,1.237
2012/2/8 17:25,0.258,170.97,4.913,282.383,101805.752,1.237
2012/2/8 17:30,0.267,171.371,4.968,282.377,101807.576,1.237
2012/2/8 17:35,0.266,172.085,4.962,282.37,101808.496,1.237
2012/2/8 17:40,0.258,173.925,4.913,282.37,101811.24,1.237
2012/2/8 17:45,0.253,177.237,4.879,282.38,101813.072,1.237
2012/2/8 17:50,0.265,180.83,4.956,282.401,101818.56,1.237
2012/2/8 17:55,0.294,184.488,5.087,282.441,101821.312,1.237
2012/2/8 18:00,0.321,187.729,5.203,282.468,101820.4,1.237
2012/2/8 18:05,0.347,189.981,5.316,282.48,101823.144,1.237
2012/2/8 18:10,0.37,191.673,5.414,282.499,101826.808,1.237
2012/2/8 18:15,0.385,193.123,5.478,282.48,101826.808,1.237
2012/2/8 18:20,0.392,194.106,5.511,282.435,101825.888,1.237
2012/2/8 18:25,0.385,194.073,5.481,282.37,101826.808,1.237
2012/2/8 18:30,0.361,193.43,5.377,282.282,101827.72,1.237
2012/2/8 18:35,0.326,192.897,5.227,282.154,101827.72,1.237
2012/2/8 18:40,0.273,192.189,4.995,281.958,101826.808,1.237
2012/2/8 18:45,0.239,191.881,4.797,281.818,101828.632,1.237
2012/2/8 18:50,0.206,190.612,4.599,281.775,101832.296,1.237
2012/2/8 18:55,0.174,188.333,4.403,281.733,101834.136,1.237
2012/2/8 19:00,0.149,185.976,4.251,281.681,101839.624,1.237
2012/2/8 19:05,0.133,184.482,4.153,281.598,101843.28,1.237
2012/2/8 19:10,0.116,182.994,4.052,281.528,101845.12,1.237
2012/2/8 19:15,0.102,181.769,3.952,281.461,101849.696,1.237
2012/2/8 19:20,0.091,180.099,3.839,281.464,101853.36,1.237
2012/2/8 19:25,0.083,178.446,3.75,281.418,101853.36,1.237
2012/2/8 19:30,0.079,176.616,3.714,281.473,101856.104,1.237
2012/2/8 19:35,0.079,174.815,3.711,281.806,101861.592,1.237
2012/2/8 19:40,0.079,173.837,3.708,281.797,101864.344,1.237
2012/2/8 19:45,0.075,173.155,3.665,281.769,101864.344,1.237
2012/2/8 19:50,0.068,172.562,3.588,281.302,101867.088,1.237
2012/2/8 19:55,0.058,172.144,3.488,281.299,101869.832,1.237
2012/2/8 20:00,0.047,172.182,3.375,281.299,101871.664,1.237
2012/2/8 20:05,0.035,172.622,3.25,281.36,101873.504,1.237
2012/2/8 20:10,0.025,171.99,3.14,281.388,101878.992,1.237
2012/2/8 20:15,0.014,169.913,3.027,281.4,101884.488,1.237
2012/2/8 20:20,0.009,166.524,2.911,281.556,101886.312,1.237
2012/2/8 20:25,0.008,162.185,2.816,281.568,101889.064,1.237
2012/2/8 20:30,0.008,157.488,2.743,281.602,101894.552,1.237
2012/2/8 20:35,0.007,152.633,2.679,281.763,101899.136,1.237
2012/2/8 20:40,0.007,147.672,2.639,281.806,101901.88,1.237
2012/2/8 20:45,0.006,142.861,2.615,281.782,101903.712,1.237
2012/2/8 20:50,0.006,139.526,2.594,281.76,101909.2,1.237
2012/2/8 20:55,0.006,137.763,2.569,281.791,101913.784,1.237
2012/2/8 21:00,0.006,136.791,2.566,281.809,101919.272,1.237
2012/2/8 21:05,0.006,136.258,2.572,281.876,101926.6,1.236
2012/2/8 21:10,0.006,137.004,2.578,281.882,101933.008,1.236
2012/2/8 21:15,0.006,138.696,2.575,281.885,101938.496,1.236
2012/2/8 21:20,0.006,140.119,2.6,281.885,101941.248,1.236
2012/2/8 21:25,0.006,140.278,2.633,281.873,101944.912,1.236
2012/2/8 21:30,0.007,139.448,2.667,281.861,101949.496,1.236
2012/2/8 21:35,0.007,138.728,2.706,281.852,101949.496,1.236
2012/2/8 21:40,0.008,138.239,2.78,281.84,101951.32,1.236
2012/2/8 21:45,0.009,137.992,2.887,281.83,101952.232,1.236
2012/2/8 21:50,0.011,138.19,2.999,281.824,101954.984,1.236
2012/2/8 21:55,0.022,138.767,3.112,281.821,101955.896,1.236
2012/2/8 22:00,0.03,139.767,3.201,281.818,101959.56,1.236
2012/2/8 22:05,0.037,140.629,3.268,281.824,101961.392,1.236
2012/2/8 22:10,0.044,140.915,3.338,281.83,101963.216,1.236
2012/2/8 22:15,0.053,141.063,3.439,281.836,101964.144,1.236
2012/2/8 22:20,0.062,141.761,3.537,281.843,101965.968,1.236
2012/2/8 22:25,0.069,142.112,3.607,281.846,101965.968,1.235
2012/2/8 22:30,0.074,142.156,3.659,281.843,101967.8,1.235
2012/2/8 22:35,0.077,142.112,3.689,281.846,101970.544,1.235
2012/2/8 22:40,0.079,141.991,3.711,281.843,101973.296,1.235
2012/2/8 22:45,0.078,141.98,3.695,281.843,101975.128,1.235
2012/2/8 22:50,0.073,141.826,3.646,281.852,101977.864,1.235
2012/2/8 22:55,0.069,141.425,3.61,281.864,101979.704,1.235
2012/2/8 23:00,0.066,141.321,3.57,281.876,101979.704,1.235
2012/2/8 23:05,0.063,141.585,3.546,281.901,101979.704,1.235
2012/2/8 23:10,0.061,142.332,3.518,281.922,101981.528,1.235
2012/2/8 23:15,0.058,143.227,3.488,281.946,101983.368,1.235
2012/2/8 23:20,0.055,144.194,3.463,281.977,101983.368,1.235
2012/2/8 23:25,0.055,144.974,3.46,282.004,101981.528,1.235
2012/2/8 23:30,0.055,145.672,3.463,282.026,101982.448,1.235
2012/2/8 23:35,0.055,146.336,3.463,282.056,101981.528,1.234
2012/2/8 23:40,0.055,147.171,3.457,282.078,101981.528,1.234
2012/2/8 23:45,0.054,147.627,3.454,282.099,101980.616,1.234
2012/2/8 23:50,0.053,148.325,3.436,282.12,101979.704,1.234
2012/2/8 23:55,0.048,148.27,3.387,282.132,101976.04,1.234
2012/2/9 0:00,0.041,147.962,3.314,282.136,101974.208,1.234
2012/2/9 0:05,0.033,146.863,3.228,282.132,101972.376,1.234
2012/2/9 0:10,0.022,145.034,3.112,282.117,101971.464,1.234
2012/2/9 0:15,0.01,143.051,2.972,282.096,101970.544,1.235
2012/2/9 0:20,0.008,141.381,2.813,282.062,101970.544,1.235
2012/2/9 0:25,0.007,139.986,2.648,282.032,101968.72,1.235
2012/2/9 0:30,0.005,138.986,2.487,282.004,101966.88,1.235
2012/2/9 0:35,0.003,137.788,2.328,281.986,101966.88,1.235
2012/2/9 0:40,0.001,135.904,2.175,281.98,101965.056,1.235
2012/2/9 0:45,0.0,133.778,2.026,281.983,101963.216,1.235
2012/2/9 0:50,0.0,131.631,1.873,281.992,101960.48,1.235
2012/2/9 0:55,0.0,130.202,1.739,282.007,101959.56,1.235
2012/2/9 1:00,0.0,129.9,1.629,282.023,101960.48,1.235
2012/2/9 1:05,0.0,129.999,1.528,282.038,101958.64,1.235
2012/2/9 1:10,0.0,130.043,1.473,282.047,101960.48,1.235
2012/2/9 1:15,0.0,129.005,1.449,282.056,101960.48,1.235
2012/2/9 1:20,0.0,126.934,1.44,282.068,101960.48,1.235
2012/2/9 1:25,0.0,125.731,1.437,282.084,101960.48,1.235
2012/2/9 1:30,0.0,124.555,1.422,282.102,101959.56,1.235
2012/2/9 1:35,0.0,124.682,1.4,282.114,101957.728,1.234
2012/2/9 1:40,0.0,125.83,1.364,282.136,101956.816,1.234
2012/2/9 1:45,0.0,129.258,1.367,282.16,101956.816,1.234
2012/2/9 1:50,0.0,133.115,1.446,282.184,101957.728,1.234
2012/2/9 1:55,0.0,136.982,1.586,282.203,101957.728,1.234
2012/2/9 2:00,0.0,138.4,1.763,282.215,101956.816,1.233
2012/2/9 2:05,0.0,139.185,1.974,282.224,101955.896,1.233
2012/2/9 2:10,0.001,139.537,2.178,282.227,101949.496,1.233
2012/2/9 2:15,0.003,139.042,2.349,282.23,101943.992,1.233
2012/2/9 2:20,0.005,138.592,2.496,282.23,101938.496,1.233
2012/2/9 2:25,0.007,138.026,2.688,282.233,101935.76,1.233
2012/2/9 2:30,0.009,137.477,2.877,282.236,101934.84,1.233
2012/2/9 2:35,0.02,136.543,3.094,282.233,101931.176,1.234
2012/2/9 2:40,0.044,135.741,3.35,282.236,101927.512,1.234
2012/2/9 2:45,0.071,134.983,3.625,282.236,101926.6,1.234
2012/2/9 2:50,0.1,134.565,3.93,282.236,101924.768,1.234
2012/2/9 2:55,0.151,134.093,4.269,282.215,101924.768,1.234
2012/2/9 3:00,0.196,133.851,4.54,282.187,101922.024,1.234
2012/2/9 3:05,0.228,133.68,4.733,282.154,101920.184,1.234
2012/2/9 3:10,0.252,133.823,4.882,282.117,101920.184,1.234
2012/2/9 3:15,0.277,134.394,5.02,282.081,101918.36,1.234
2012/2/9 3:20,0.29,134.581,5.075,282.05,101918.36,1.234
2012/2/9 3:25,0.284,134.537,5.05,282.026,101918.36,1.234
