Year,Month,Day,Hour,Minute,power (MW),wind direction at 100m (deg),wind speed at 100m (m/s),air temperature at 2m (K),surface air pressure (Pa),density at hub height (kg/m^3)
2012,11,13,19,20,0.151,157.961,4.266,283.161,101535.656,1.235
2012,11,13,19,25,0.151,157.999,4.266,283.143,101535.656,1.235
2012,11,13,19,30,0.14,160.229,4.199,283.133,101538.408,1.235
2012,11,13,19,35,0.142,165.272,4.208,283.143,101542.984,1.235
2012,11,13,19,40,0.16,172.182,4.318,283.158,101542.984,1.235
2012,11,13,19,45,0.183,178.335,4.461,283.182,101546.64,1.235
2012,11,13,19,50,0.193,181.675,4.516,283.207,101551.216,1.235
2012,11,13,19,55,0.168,179.407,4.37,283.262,101548.48,1.236
2012,11,13,20,0,0.147,174.881,4.242,283.262,101546.64,1.236
2012,11,13,20,5,0.133,172.464,4.156,283.243,101548.48,1.236
2012,11,13,20,10,0.1,175.057,3.924,283.219,101557.632,1.236
2012,11,13,20,15,0.078,177.479,3.698,283.191,101566.784,1.237
2012,11,13,20,20,0.065,175.831,3.561,283.167,101569.528,1.237
2012,11,13,20,25,0.064,174.831,3.552,283.14,101571.36,1.237
2012,11,13,20,30,0.082,171.71,3.741,283.127,101570.448,1.237
2012,11,13,20,35,0.134,167.612,4.162,283.146,101564.04,1.237
2012,11,13,20,40,0.2,168.93,4.559,283.17,101561.288,1.236
2012,11,13,20,45,0.238,174.435,4.791,283.185,101563.128,1.236
2012,11,13,20,50,0.255,177.901,4.895,283.188,101564.952,1.236
2012,11,13,20,55,0.272,178.022,4.995,283.191,101564.952,1.236
2012,11,13,21,0,0.316,177.901,5.185,283.194,101562.208,1.236
2012,11,13,21,5,0.345,179.17,5.307,282.865,101564.04,1.236
2012,11,13,21,10,0.383,180.379,5.472,282.798,101567.704,1.236
2012,11,13,21,15,0.427,181.906,5.661,282.752,101568.616,1.236
2012,11,13,21,20,0.469,184.548,5.841,283.094,101567.704,1.236
2012,11,13,21,25,0.529,187.624,6.073,283.143,101564.952,1.236
2012,11,13,21,30,0.624,190.36,6.384,283.173,101564.952,1.236
2012,11,13,21,35,0.746,191.612,6.781,283.213,101568.616,1.236
2012,11,13,21,40,0.839,192.816,7.065,283.252,101570.448,1.236
2012,11,13,21,45,0.865,194.283,7.132,283.286,101575.024,1.236
2012,11,13,21,50,0.878,194.261,7.165,283.155,101578.688,1.236
2012,11,13,21,55,0.88,194.019,7.171,283.106,101580.52,1.236
2012,11,13,22,0,0.867,194.387,7.138,283.051,101581.44,1.236
2012,11,13,22,5,0.852,195.222,7.098,282.804,101583.264,1.236
2012,11,13,22,10,0.823,195.815,7.022,282.731,101586.016,1.236
2012,11,13,22,15,0.808,195.788,6.982,282.676,101587.84,1.236
2012,11,13,22,20,0.777,196.397,6.881,283.014,101586.928,1.236
2012,11,13,22,25,0.758,197.43,6.82,283.03,101585.096,1.236
2012,11,13,22,30,0.741,199.506,6.766,283.024,101585.096,1.236
2012,11,13,22,35,0.719,201.215,6.692,283.042,101586.016,1.236
2012,11,13,22,40,0.73,202.517,6.729,283.082,101588.76,1.236
2012,11,13,22,45,0.724,203.61,6.711,283.133,101592.424,1.236
2012,11,13,22,50,0.693,203.808,6.607,283.133,101595.168,1.236
2012,11,13,22,55,0.688,202.803,6.592,283.112,101597.912,1.236
2012,11,13,23,0,0.711,201.831,6.665,283.072,101597.912,1.236
2012,11,13,23,5,0.732,201.847,6.735,283.06,101600.664,1.237
2012,11,13,23,10,0.75,202.319,6.793,283.03,101603.408,1.237
2012,11,13,23,15,0.763,202.38,6.836,282.999,101604.32,1.237
2012,11,13,23,20,0.799,202.094,6.952,282.569,101606.16,1.237
2012,11,13,23,25,0.843,202.567,7.071,282.532,101607.984,1.237
2012,11,13,23,30,0.9,203.978,7.22,282.502,101606.16,1.237
2012,11,13,23,35,0.963,205.39,7.382,282.328,101603.408,1.238
2012,11,13,23,40,0.999,206.626,7.477,282.279,101605.24,1.238
2012,11,13,23,45,0.997,207.571,7.47,282.203,101606.16,1.238
2012,11,13,23,50,0.96,208.318,7.373,282.096,101611.648,1.238
2012,11,13,23,55,0.905,208.955,7.229,281.989,101617.144,1.238
2012,11,14,0,0,0.847,209.653,7.08,281.888,101624.472,1.239
2012,11,14,0,5,0.797,210.823,6.942,281.971,101629.048,1.239
2012,11,14,0,10,0.766,212.153,6.842,281.891,101632.704,1.239
2012,11,14,0,15,0.739,213.383,6.753,281.827,101638.192,1.24
2012,11,14,0,20,0.692,214.609,6.598,282.383,101642.776,1.24
2012,11,14,0,25,0.652,215.707,6.466,282.374,101645.52,1.24
2012,11,14,0,30,0.613,216.784,6.338,282.352,101649.184,1.24
2012,11,14,0,35,0.58,218.613,6.231,282.352,101653.768,1.241
2012,11,14,0,40,0.547,221.189,6.122,282.328,101657.424,1.241
2012,11,14,0,45,0.501,224.145,5.972,282.297,101662.92,1.241
2012,11,14,0,50,0.452,226.941,5.761,282.267,101666.576,1.242
2012,11,14,0,55,0.393,229.578,5.505,282.239,101672.072,1.242
2012,11,14,1,0,0.335,232.566,5.258,282.23,101675.736,1.242
2012,11,14,1,5,0.295,235.395,5.084,282.227,101679.4,1.242
2012,11,14,1,10,0.265,237.284,4.947,282.227,101683.976,1.242
2012,11,14,1,15,0.25,238.202,4.858,282.224,101690.384,1.242
2012,11,14,1,20,0.245,238.256,4.825,282.215,101693.136,1.243
2012,11,14,1,25,0.234,237.372,4.761,282.215,101700.456,1.243
2012,11,14,1,30,0.225,236.163,4.703,282.206,101705.952,1.243
2012,11,14,1,35,0.222,234.554,4.687,282.19,101711.448,1.243
2012,11,14,1,40,0.236,233.104,4.77,282.181,101713.272,1.243
2012,11,14,1,45,0.261,231.736,4.922,282.154,101716.936,1.243
2012,11,14,1,50,0.29,231.065,5.06,282.114,101722.432,1.244
2012,11,14,1,55,0.313,231.543,5.16,282.074,101727.008,1.244
2012,11,14,2,0,0.324,232.439,5.206,282.023,101732.496,1.244
2012,11,14,2,5,0.348,233.9,5.31,281.666,101734.328,1.245
2012,11,14,2,10,0.366,235.778,5.386,281.583,101736.168,1.245
2012,11,14,2,15,0.365,237.751,5.383,281.507,101738.904,1.245
2012,11,14,2,20,0.349,240.184,5.313,281.424,101742.568,1.246
2012,11,14,2,25,0.329,242.53,5.224,281.354,101745.32,1.246
2012,11,14,2,30,0.319,244.65,5.182,281.29,101750.816,1.247
2012,11,14,2,35,0.303,246.765,5.111,281.354,101756.304,1.247
2012,11,14,2,40,0.28,248.749,5.011,281.302,101762.712,1.248
2012,11,14,2,45,0.24,251.38,4.788,281.226,101768.208,1.248
2012,11,14,2,50,0.165,254.979,4.333,281.241,101774.616,1.249
2012,11,14,2,55,0.096,259.484,3.875,281.144,101785.6,1.249
2012,11,14,3,0,0.058,264.067,3.478,281.058,101792.008,1.249
2012,11,14,3,5,0.02,268.825,3.079,281.003,101796.584,1.249
2012,11,14,3,10,0.007,276.424,2.661,280.982,101801.168,1.249
2012,11,14,3,15,0.003,288.57,2.334,280.985,101808.496,1.249
2012,11,14,3,20,0.001,303.172,2.151,280.991,101818.56,1.249
2012,11,14,3,25,0.0,315.553,2.056,280.994,101821.312,1.249
2012,11,14,3,30,0.0,326.797,1.986,281.025,101827.72,1.249
2012,11,14,3,35,0.0,336.904,1.953,281.064,101834.128,1.249
2012,11,14,3,40,0.0,345.648,1.986,281.104,101837.792,1.248
2012,11,14,3,45,0.0,352.409,2.026,281.141,101840.536,1.248
2012,11,14,3,50,0.001,357.517,2.096,281.171,101845.12,1.248
2012,11,14,3,55,0.0,358.263,1.983,281.205,101850.608,1.248
2012,11,14,4,0,0.0,356.197,1.925,281.235,101855.184,1.248
2012,11,14,4,5,0.0,351.94,1.931,281.272,101858.84,1.248
2012,11,14,4,10,0.0,348.266,1.986,281.302,101863.424,1.248
2012,11,14,4,15,0.0,346.295,1.996,281.327,101868.0,1.248
2012,11,14,4,20,0.0,346.295,1.938,281.345,101872.576,1.248
2012,11,14,4,25,0.0,349.421,1.91,281.36,101877.16,1.248
2012,11,14,4,30,0.0,354.832,1.996,281.373,101885.4,1.248
2012,11,14,4,35,0.001,0.714,2.127,281.376,101891.808,1.248
2012,11,14,4,40,0.002,5.762,2.228,281.397,101897.296,1.248
2012,11,14,4,45,0.002,10.678,2.237,281.424,101903.712,1.249
2012,11,14,4,50,0.002,15.001,2.185,281.446,101905.536,1.249
2012,11,14,4,55,0.001,19.725,2.154,281.467,101905.536,1.249
2012,11,14,5,0,0.002,25.07,2.224,281.488,101909.2,1.249
2012,11,14,5,5,0.004,28.904,2.411,281.504,101911.952,1.249
2012,11,14,5,10,0.006,29.777,2.597,281.513,101913.784,1.249
2012,11,14,5,15,0.007,29.601,2.719,281.519,101915.608,1.249
2012,11,14,5,20,0.009,28.107,2.893,281.0,101917.448,1.248
2012,11,14,5,25,0.01,26.465,2.932,280.961,101915.608,1.248
2012,11,14,5,30,0.01,24.982,2.945,280.921,101914.696,1.248
2012,11,14,5,35,0.016,24.164,3.036,280.878,101911.032,1.248
2012,11,14,5,40,0.026,24.34,3.14,280.838,101910.12,1.248
2012,11,14,5,45,0.028,25.005,3.17,280.796,101909.2,1.248
2012,11,14,5,50,0.019,26.714,3.07,280.753,101909.2,1.248
2012,11,14,5,55,0.01,28.999,2.917,280.71,101909.2,1.248
2012,11,14,6,0,0.008,31.41,2.743,280.664,101909.2,1.249
2012,11,14,6,5,0.005,35.178,2.527,280.613,101912.864,1.249
2012,11,14,6,10,0.003,40.468,2.282,280.564,101915.608,1.249
2012,11,14,6,15,0.0,46.977,2.066,280.512,101919.272,1.25
2012,11,14,6,20,0.0,53.003,1.898,280.457,101919.272,1.25
2012,11,14,6,25,0.0,57.87,1.803,280.408,101922.024,1.25
2012,11,14,6,30,0.0,63.561,1.706,280.368,101923.848,1.25
2012,11,14,6,35,0.0,66.61,1.696,280.326,101927.512,1.25
2012,11,14,6,40,0.0,69.017,1.687,280.286,101931.176,1.25
2012,11,14,6,45,0.0,71.697,1.626,280.25,101932.096,1.25
2012,11,14,6,50,0.0,74.384,1.571,280.695,101935.76,1.25
2012,11,14,6,55,0.0,76.509,1.571,280.686,101935.76,1.25
2012,11,14,7,0,0.0,77.998,1.647,280.683,101940.336,1.25
2012,11,14,7,5,0.0,78.872,1.751,280.61,101944.904,1.25
2012,11,14,7,10,0.0,79.591,1.785,280.613,101946.744,1.25
2012,11,14,7,15,0.0,81.036,1.748,280.616,101949.488,1.25
2012,11,14,7,20,0.0,83.041,1.696,280.216,101954.984,1.25
2012,11,14,7,25,0.0,85.068,1.638,280.195,101958.64,1.25
2012,11,14,7,30,0.0,87.309,1.577,280.173,101964.144,1.25
2012,11,14,7,35,0.0,90.111,1.535,280.146,101968.712,1.25
2012,11,14,7,40,0.0,92.523,1.489,280.121,101976.04,1.25
2012,11,14,7,45,0.0,94.561,1.419,280.097,101983.368,1.25
2012,11,14,7,50,0.0,97.219,1.333,280.082,101987.024,1.25
2012,11,14,7,55,0.0,101.196,1.248,280.054,101991.6,1.25
2012,11,14,8,0,0.0,106.019,1.159,280.03,102000.76,1.25
2012,11,14,8,5,0.0,110.622,1.049,280.555,102009.912,1.25
2012,11,14,8,10,0.0,115.152,0.891,280.558,102016.32,1.25
2012,11,14,8,15,0.0,120.356,0.671,280.555,102022.736,1.25
2012,11,14,8,20,0.0,130.619,0.43,280.573,102031.888,1.25
2012,11,14,8,25,0.0,157.676,0.253,280.549,102039.208,1.251
2012,11,14,8,30,0.0,192.595,0.231,280.53,102046.536,1.251
2012,11,14,8,35,0.0,197.933,0.25,280.53,102052.032,1.251
2012,11,14,8,40,0.0,188.955,0.25,280.536,102058.44,1.251
2012,11,14,8,45,0.0,176.654,0.241,280.57,102063.928,1.252
2012,11,14,8,50,0.0,171.479,0.18,280.622,102068.504,1.252
2012,11,14,8,55,0.0,28.507,0.149,280.661,102076.752,1.252
2012,11,14,9,0,0.0,57.662,0.198,280.698,102085.904,1.252
2012,11,14,9,5,0.0,19.53,0.238,280.741,102095.064,1.252
2012,11,14,9,10,0.0,0.066,0.39,280.774,102099.64,1.252
2012,11,14,9,15,0.0,356.31,0.485,280.808,102104.216,1.252
2012,11,14,9,20,0.0,353.299,0.54,280.848,102106.96,1.252
2012,11,14,9,25,0.0,347.992,0.585,280.872,102108.8,1.252
2012,11,14,9,30,0.0,340.434,0.628,280.881,102111.536,1.252
2012,11,14,9,35,0.0,332.711,0.653,280.89,102115.2,1.252
2012,11,14,9,40,0.0,325.79,0.643,280.884,102118.864,1.252
2012,11,14,9,45,0.0,320.709,0.61,280.866,102122.52,1.252
2012,11,14,9,50,0.0,318.457,0.607,280.869,102127.104,1.252
2012,11,14,9,55,0.0,321.643,0.695,280.854,102130.768,1.252
2012,11,14,10,0,0.0,329.932,0.912,280.832,102136.256,1.253
2012,11,14,10,5,0.0,338.913,1.172,280.979,102140.832,1.253
2012,11,14,10,10,0.0,345.559,1.355,281.061,102143.584,1.253
2012,11,14,10,15,0.0,350.206,1.385,281.144,102144.496,1.253
2012,11,14,10,20,0.0,353.408,1.294,281.257,102146.328,1.253
2012,11,14,10,25,0.0,354.512,1.187,281.345,102147.248,1.253
2012,11,14,10,30,0.0,354.616,1.171,281.415,102148.168,1.253
2012,11,14,10,35,0.0,354.633,1.211,281.489,102150.904,1.252
2012,11,14,10,40,0.0,355.402,1.239,281.528,102155.488,1.252
2012,11,14,10,45,0.0,356.446,1.233,281.55,102156.408,1.252
2012,11,14,10,50,0.0,357.391,1.196,281.577,102156.408,1.252
2012,11,14,10,55,0.0,357.496,1.162,281.577,102159.152,1.252
2012,11,14,11,0,0.0,357.705,1.132,281.577,102160.064,1.252
2012,11,14,11,5,0.0,358.156,1.098,281.598,102160.984,1.252
2012,11,14,11,10,0.0,359.239,1.059,281.617,102162.816,1.252
2012,11,14,11,15,0.0,359.788,1.019,281.641,102165.552,1.252
2012,11,14,11,20,0.0,0.409,0.988,281.681,102166.48,1.252
2012,11,14,11,25,0.0,0.074,0.976,281.72,102166.48,1.252
2012,11,14,11,30,0.0,359.245,0.991,281.766,102166.48,1.252
2012,11,14,11,35,0.0,358.432,1.022,281.827,102163.728,1.252
2012,11,14,11,40,0.0,357.504,1.062,281.885,102159.152,1.251
2012,11,14,11,45,0.0,356.317,1.092,281.946,102155.488,1.251
2012,11,14,11,50,0.0,355.471,1.104,282.01,102152.744,1.251
2012,11,14,11,55,0.0,354.262,1.11,282.075,102155.488,1.251
2012,11,14,12,0,0.0,352.982,1.12,282.126,102154.568,1.25
2012,11,14,12,5,0.0,351.675,1.095,282.166,102152.744,1.25
2012,11,14,12,10,0.0,349.374,1.046,282.187,102153.656,1.25
2012,11,14,12,15,0.0,346.347,0.973,282.19,102154.568,1.25
2012,11,14,12,20,0.0,343.206,0.869,282.166,102154.568,1.25
2012,11,14,12,25,0.0,340.548,0.76,282.126,102151.832,1.25
2012,11,14,12,30,0.0,338.28,0.65,282.081,102153.656,1.25
2012,11,14,12,35,0.0,335.897,0.54,282.029,102154.568,1.251
2012,11,14,12,40,0.0,333.091,0.439,281.974,102156.4,1.251
2012,11,14,12,45,0.0,329.872,0.36,281.928,102153.656,1.251
2012,11,14,12,50,0.0,325.072,0.305,281.803,102154.568,1.251
2012,11,14,12,55,0.0,320.535,0.299,281.73,102152.744,1.251
2012,11,14,13,0,0.0,317.277,0.332,281.675,102152.744,1.251
2012,11,14,13,5,0.0,315.93,0.405,281.708,102150.904,1.251
2012,11,14,13,10,0.0,314.106,0.509,281.721,102149.08,1.251
2012,11,14,13,15,0.0,313.484,0.637,281.736,102147.248,1.251
2012,11,14,13,20,0.0,314.368,0.781,281.751,102145.416,1.251
2012,11,14,13,25,0.0,315.845,0.918,281.785,102142.672,1.251
2012,11,14,13,30,0.0,316.812,1.062,281.824,102143.584,1.251
2012,11,14,13,35,0.0,318.597,1.168,281.852,102142.672,1.251
2012,11,14,13,40,0.0,321.525,1.248,281.898,102143.584,1.251
2012,11,14,13,45,0.0,324.552,1.324,281.959,102142.672,1.25
2012,11,14,13,50,0.0,327.996,1.397,282.004,102141.76,1.25
2012,11,14,13,55,0.0,331.622,1.477,282.084,102139.92,1.25
2012,11,14,14,0,0.0,334.417,1.544,282.16,102134.432,1.25
2012,11,14,14,5,0.0,336.554,1.602,282.2,102129.848,1.249
2012,11,14,14,10,0.0,338.345,1.635,282.236,102127.112,1.249
2012,11,14,14,15,0.0,340.41,1.657,282.264,102125.272,1.249
2012,11,14,14,20,0.0,342.58,1.635,282.248,102123.448,1.249
2012,11,14,14,25,0.0,344.892,1.574,282.245,102123.448,1.249
2012,11,14,14,30,0.0,347.336,1.51,282.245,102121.608,1.249
2012,11,14,14,35,0.0,348.77,1.468,282.218,102121.608,1.249
2012,11,14,14,40,0.0,350.088,1.455,282.203,102120.696,1.249
2012,11,14,14,45,0.0,352.191,1.465,282.196,102120.696,1.25
2012,11,14,14,50,0.0,354.976,1.471,282.169,102120.696,1.25
2012,11,14,14,55,0.0,358.398,1.465,282.172,102120.696,1.25
2012,11,14,15,0,0.0,2.177,1.458,282.19,102120.696,1.25
2012,11,14,15,5,0.0,6.016,1.443,282.184,102122.52,1.249
2012,11,14,15,10,0.0,8.834,1.449,282.196,102123.448,1.249
2012,11,14,15,15,0.0,11.097,1.498,282.206,102121.608,1.249
2012,11,14,15,20,0.0,12.003,1.553,282.175,102122.528,1.249
2012,11,14,15,25,0.0,11.756,1.596,282.157,102123.448,1.25
2012,11,14,15,30,0.0,11.163,1.632,282.135,102122.528,1.25
2012,11,14,15,35,0.0,9.575,1.666,282.065,102122.528,1.25
2012,11,14,15,40,0.0,8.768,1.703,282.016,102122.528,1.25
2012,11,14,15,45,0.0,9.109,1.727,281.964,102124.36,1.25
2012,11,14,15,50,0.0,9.109,1.767,281.873,102123.448,1.25
2012,11,14,15,55,0.0,10.169,1.84,281.8,102122.528,1.251
2012,11,14,16,0,0.0,11.883,1.907,281.726,102123.448,1.251
2012,11,14,16,5,0.0,13.899,1.983,281.607,102125.272,1.251
2012,11,14,16,10,0.0,15.409,2.066,281.522,102125.272,1.252
2012,11,14,16,15,0.001,16.337,2.145,281.446,102127.112,1.252
2012,11,14,16,20,0.002,16.864,2.24,281.342,102128.936,1.253
2012,11,14,16,25,0.003,17.073,2.347,281.266,102130.768,1.253
2012,11,14,16,30,0.005,17.364,2.45,281.192,102129.848,1.253
2012,11,14,16,35,0.006,17.699,2.536,281.116,102133.512,1.254
2012,11,14,16,40,0.006,18.616,2.597,281.043,102136.256,1.254
2012,11,14,16,45,0.006,20.346,2.603,280.963,102136.256,1.254
2012,11,14,16,50,0.006,22.774,2.554,280.887,102138.096,1.255
2012,11,14,16,55,0.005,25.389,2.466,280.808,102138.096,1.255
2012,11,14,17,0,0.004,27.855,2.365,280.732,102140.832,1.255
2012,11,14,17,5,0.002,29.909,2.234,280.655,102143.584,1.256
2012,11,14,17,10,0.001,30.882,2.133,280.582,102147.248,1.256
2012,11,14,17,15,0.0,31.135,2.06,280.509,102149.08,1.256
2012,11,14,17,20,0.0,31.245,2.014,280.429,102149.08,1.257
2012,11,14,17,25,0.0,30.96,1.989,280.35,102149.992,1.257
2012,11,14,17,30,0.0,30.73,1.999,280.249,102150.904,1.258
2012,11,14,17,35,0.0,31.049,2.038,280.13,102149.08,1.258
2012,11,14,17,40,0.001,30.78,2.163,279.993,102147.248,1.259
2012,11,14,17,45,0.003,29.615,2.313,279.847,102146.328,1.259
2012,11,14,17,50,0.005,30.005,2.466,279.755,102146.328,1.26
2012,11,14,17,55,0.006,29.9,2.588,279.636,102144.496,1.26
2012,11,14,18,0,0.007,29.95,2.7,279.551,102142.672,1.261
2012,11,14,18,5,0.008,29.939,2.777,279.551,102140.832,1.261
2012,11,14,18,10,0.009,29.79,2.853,279.544,102139.008,1.261
2012,11,14,18,15,0.01,29.834,2.914,279.548,102135.344,1.261
2012,11,14,18,20,0.01,29.691,2.939,279.563,102131.68,1.261
2012,11,14,18,25,0.01,29.85,2.939,279.578,102128.936,1.261
2012,11,14,18,30,0.01,29.444,2.911,279.59,102126.184,1.261
2012,11,14,18,35,0.009,28.982,2.871,279.593,102124.36,1.26
2012,11,14,18,40,0.009,28.554,2.835,279.599,102123.448,1.26
2012,11,14,18,45,0.008,27.817,2.792,279.599,102123.448,1.26
2012,11,14,18,50,0.008,27.378,2.765,279.593,102121.608,1.26
2012,11,14,18,55,0.008,27.575,2.746,279.59,102118.864,1.26
2012,11,14,19,0,0.007,28.004,2.713,279.581,102119.784,1.26
2012,11,14,19,5,0.007,28.394,2.63,279.569,102119.784,1.26
2012,11,14,19,10,0.006,28.981,2.533,279.557,102119.784,1.26
2012,11,14,19,15,0.004,29.838,2.429,279.541,102118.864,1.26
2012,11,14,19,20,0.003,31.272,2.313,279.529,102117.944,1.26
2012,11,14,19,25,0.002,32.926,2.221,279.517,102118.864,1.26
2012,11,14,19,30,0.002,34.085,2.188,279.508,102118.864,1.26
2012,11,14,19,35,0.002,33.695,2.215,279.502,102117.952,1.26
2012,11,14,19,40,0.003,32.339,2.31,279.493,102114.288,1.26
2012,11,14,19,45,0.004,30.164,2.432,279.48,102110.624,1.26
2012,11,14,19,50,0.006,27.961,2.548,279.468,102108.8,1.261
2012,11,14,19,55,0.007,26.093,2.624,279.453,102110.624,1.261
2012,11,14,20,0,0.007,25.011,2.661,279.435,102110.624,1.261
2012,11,14,20,5,0.007,24.215,2.691,279.416,102110.624,1.261
2012,11,14,20,10,0.008,24.05,2.725,279.404,102111.536,1.261
2012,11,14,20,15,0.008,24.011,2.792,279.392,102111.536,1.261
2012,11,14,20,20,0.01,23.363,2.911,279.383,102111.536,1.261
2012,11,14,20,25,0.02,22.962,3.073,279.371,102110.624,1.261
2012,11,14,20,30,0.034,22.55,3.213,279.355,102105.136,1.261
2012,11,14,20,35,0.042,22.555,3.299,279.337,102100.552,1.261
2012,11,14,20,40,0.042,22.478,3.295,279.309,102097.808,1.261
2012,11,14,20,45,0.033,22.126,3.207,279.279,102094.152,1.261
2012,11,14,20,50,0.016,22.005,3.033,279.251,102091.4,1.261
2012,11,14,20,55,0.008,22.966,2.801,279.236,102093.224,1.261
2012,11,14,21,0,0.006,24.905,2.563,279.221,102092.312,1.262
2012,11,14,21,5,0.004,27.723,2.371,279.209,102095.064,1.262
2012,11,14,21,10,0.002,30.326,2.227,279.197,102095.976,1.262
2012,11,14,21,15,0.002,31.722,2.163,279.181,102094.152,1.262
2012,11,14,21,20,0.002,30.509,2.2,279.163,102090.488,1.262
2012,11,14,21,25,0.002,27.334,2.249,279.151,102085.904,1.262
2012,11,14,21,30,0.002,23.917,2.209,279.145,102084.072,1.262
2012,11,14,21,35,0.001,20.918,2.093,279.145,102082.24,1.262
2012,11,14,21,40,0.0,17.952,1.974,279.151,102080.416,1.262
2012,11,14,21,45,0.0,16.1,1.907,279.16,102077.664,1.261
2012,11,14,21,50,0.0,15.826,1.849,279.166,102077.664,1.261
2012,11,14,21,55,0.0,17.237,1.757,279.16,102074.0,1.261
2012,11,14,22,0,0.0,19.116,1.654,279.151,102074.0,1.261
2012,11,14,22,5,0.0,23.291,1.608,279.129,102073.088,1.261
2012,11,14,22,10,0.0,25.796,1.59,279.102,102072.168,1.262
2012,11,14,22,15,0.0,27.648,1.651,279.065,102066.68,1.262
2012,11,14,22,20,0.0,30.048,1.767,279.029,102064.84,1.262
2012,11,14,22,25,0.0,31.8,1.812,279.004,102061.184,1.262
2012,11,14,22,30,0.0,32.784,1.806,278.959,102060.264,1.262
2012,11,14,22,35,0.0,33.75,1.788,278.94,102057.52,1.262
2012,11,14,22,40,0.0,35.787,1.699,278.91,102057.52,1.262
2012,11,14,22,45,0.0,38.374,1.602,278.87,102055.688,1.262
2012,11,14,22,50,0.0,38.363,1.605,278.833,102053.856,1.262
2012,11,14,22,55,0.0,35.452,1.69,278.8,102052.944,1.263
2012,11,14,23,0,0.0,31.569,1.812,278.766,102050.192,1.263
2012,11,14,23,5,0.0,27.23,1.934,278.73,102046.536,1.263
2012,11,14,23,10,0.001,23.214,2.072,278.702,102045.616,1.263
2012,11,14,23,15,0.002,20.407,2.2,278.681,102041.04,1.263
2012,11,14,23,20,0.003,19.045,2.31,278.669,102038.296,1.263
2012,11,14,23,25,0.004,18.93,2.377,278.653,102037.384,1.263
2012,11,14,23,30,0.005,18.847,2.45,278.644,102035.544,1.263
2012,11,14,23,35,0.005,18.88,2.517,278.635,102031.888,1.263
2012,11,14,23,40,0.006,19.506,2.563,278.626,102034.632,1.263
2012,11,14,23,45,0.006,20.545,2.6,278.614,102032.808,1.263
2012,11,14,23,50,0.007,21.456,2.658,278.598,102028.224,1.263
2012,11,14,23,55,0.008,21.874,2.725,278.577,102024.56,1.263
2012,11,15,0,0,0.009,21.802,2.816,278.55,102019.984,1.263
2012,11,15,0,5,0.009,21.692,2.89,278.525,102014.496,1.264
2012,11,15,0,10,0.009,22.33,2.871,278.501,102011.744,1.264
2012,11,15,0,15,0.008,24.01,2.78,278.476,102009.0,1.264
2012,11,15,0,20,0.007,26.103,2.664,278.458,102006.248,1.264
2012,11,15,0,25,0.006,28.19,2.566,278.443,102000.76,1.264
2012,11,15,0,30,0.005,30.102,2.475,278.427,101996.176,1.264
2012,11,15,0,35,0.004,31.744,2.395,278.406,101993.432,1.264
2012,11,15,0,40,0.004,33.315,2.353,278.376,101989.776,1.264
2012,11,15,0,45,0.004,33.772,2.371,278.336,101986.112,1.264
2012,11,15,0,50,0.005,32.278,2.481,278.278,101979.704,1.265
2012,11,15,0,55,0.007,29.224,2.621,278.211,101973.288,1.265
2012,11,15,1,0,0.008,26.066,2.755,278.141,101969.632,1.265
2012,11,15,1,5,0.009,23.731,2.887,278.076,101964.136,1.265
2012,11,15,1,10,0.018,22.347,3.048,278.025,101958.64,1.265
2012,11,15,1,15,0.032,22.599,3.192,277.985,101954.064,1.265
2012,11,15,1,20,0.034,23.764,3.216,277.954,101953.152,1.266
2012,11,15,1,25,0.026,25.961,3.134,277.939,101948.568,1.266
2012,11,15,1,30,0.015,28.789,3.018,277.927,101943.992,1.266
2012,11,15,1,35,0.01,31.003,2.914,277.918,101939.416,1.266
2012,11,15,1,40,0.009,31.805,2.856,277.915,101933.92,1.266
2012,11,15,1,45,0.009,31.432,2.844,277.906,101929.344,1.266
2012,11,15,1,50,0.009,30.042,2.887,277.896,101924.768,1.266
2012,11,15,1,55,0.011,28.23,2.969,277.89,101913.784,1.265
2012,11,15,2,0,0.019,26.543,3.057,277.884,101905.536,1.265
2012,11,15,2,5,0.025,25.186,3.119,277.878,101898.216,1.265
2012,11,15,2,10,0.027,24.433,3.143,277.866,101890.888,1.265
2012,11,15,2,15,0.026,24.307,3.128,277.848,101884.488,1.265
2012,11,15,2,20,0.022,24.818,3.085,277.826,101878.992,1.265
2012,11,15,2,25,0.017,25.752,3.036,277.796,101871.664,1.265
2012,11,15,2,30,0.011,26.477,2.972,277.765,101867.088,1.265
2012,11,15,2,35,0.01,26.817,2.908,277.735,101863.424,1.266
2012,11,15,2,40,0.009,26.46,2.893,277.698,101857.928,1.266
2012,11,15,2,45,0.01,26.038,2.92,277.661,101852.44,1.266
2012,11,15,2,50,0.01,26.433,2.963,277.625,101847.856,1.266
2012,11,15,2,55,0.011,27.004,2.975,277.582,101842.368,1.266
2012,11,15,3,0,0.01,27.306,2.96,277.549,101838.704,1.266
2012,11,15,3,5,0.01,27.004,2.945,277.521,101835.04,1.266
2012,11,15,3,10,0.01,26.191,2.939,277.5,101828.632,1.266
2012,11,15,3,15,0.01,25.12,2.942,277.481,101824.056,1.266
2012,11,15,3,20,0.01,24.071,2.963,277.469,101817.648,1.266
2012,11,15,3,25,0.013,23.906,2.99,277.457,101811.24,1.266
